month,prec,temp,precs,temps
jun,0.0700317885303759,0.0607098432049893,FALSE,FALSE
jul,-0.0818013081402816,-0.262296153949228,FALSE,TRUE
aug,-0.103216999636604,-0.197061079789477,FALSE,TRUE
sep,0.111821736480827,-0.0215939364827953,FALSE,FALSE
oct,-0.0213717972431,0.0943445690913253,FALSE,FALSE
nov,0.0044980895280737,0.163835136752456,FALSE,FALSE
dec,-0.0690462290917325,0.13876965370061,FALSE,FALSE
JAN,0.042035109061861,0.0559556946274364,FALSE,FALSE
FEB,0.0436360037682623,-0.117924815335379,FALSE,FALSE
MAR,0.0934087942913605,-0.0809447702545739,FALSE,FALSE
APR,-0.00646109021893041,-0.0480690121616972,FALSE,FALSE
MAY,0.00658801000367741,0.0286191708390303,FALSE,FALSE
JUN,0.0386443179990249,0.263449235723579,FALSE,TRUE
JUL,0.0196007302896721,0.147452756767385,FALSE,FALSE
AUG,-0.272466265936347,0.0206971204453685,TRUE,FALSE
SEP,0.0147228218814807,0.00290077154240887,FALSE,FALSE
