id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,-0.0173658049371094,FALSE,-0.167086651883757,0.129084900066503
2,prec,jul,0.10813319939848,FALSE,-0.03665571598534,0.255060096771634
3,prec,aug,-0.013121697546328,FALSE,-0.136947939725053,0.134486398809649
4,prec,sep,-0.0765644570416933,FALSE,-0.212683942766217,0.0625024648487201
5,prec,oct,0.20469559114968,TRUE,0.0171173269182913,0.362680313046948
6,prec,nov,0.256449712860221,TRUE,0.101353967059536,0.404123522039149
7,prec,dec,0.00576428812863759,FALSE,-0.153258633946982,0.173696092492092
8,prec,JAN,-0.094784436938199,FALSE,-0.243587864896915,0.0449979808751464
9,prec,FEB,-0.042805702206991,FALSE,-0.173876984192363,0.111501527936162
10,prec,MAR,0.117702381784627,FALSE,-0.0569526761232515,0.279575250116214
11,prec,APR,-0.0537506126421782,FALSE,-0.207284121202128,0.113294923411345
12,prec,MAY,0.203412817432491,TRUE,0.0337271419548286,0.39719097962921
13,prec,JUN,0.0834497482282245,FALSE,-0.0691547964045011,0.243167709149226
14,prec,JUL,0.0950745988572655,FALSE,-0.0896456441517667,0.254407972035677
15,prec,AUG,-0.0302964833518948,FALSE,-0.175900962066266,0.128086663582898
16,prec,SEP,-0.015963099828995,FALSE,-0.168532608015085,0.15808790801971
17,temp,jun,-0.151187900637656,TRUE,-0.31554542043586,-0.0194548280082016
18,temp,jul,-0.0900882169637901,FALSE,-0.264551505741644,0.0632235325400891
19,temp,aug,0.119069956963084,FALSE,-0.0110531211838437,0.254794244934332
20,temp,sep,-0.080216363839171,FALSE,-0.239175703841009,0.0500975936778604
21,temp,oct,-0.0286797916437496,FALSE,-0.176529850369366,0.106895898117594
22,temp,nov,0.0833587104248618,FALSE,-0.0687516856872306,0.251523568657179
23,temp,dec,0.0717663435734856,FALSE,-0.0894173581047907,0.225143762953876
24,temp,JAN,0.0486286168065605,FALSE,-0.102090680033124,0.191958415451131
25,temp,FEB,0.0480680125602014,FALSE,-0.113574864783173,0.210739739428508
26,temp,MAR,-0.0200427973848353,FALSE,-0.175958738293502,0.125717809479706
27,temp,APR,-0.109942365797646,FALSE,-0.260429037064805,0.0441272770243858
28,temp,MAY,0.0303364208466168,FALSE,-0.136856493951218,0.187881096973895
29,temp,JUN,-0.117279244196843,FALSE,-0.268332134189319,0.0224241044352406
30,temp,JUL,-0.165777146931865,TRUE,-0.322711221509634,-0.0101346796195983
31,temp,AUG,-0.0611761858148558,FALSE,-0.210288649227341,0.073733123892298
32,temp,SEP,-0.112699384310409,FALSE,-0.263123754249777,0.0184071619653895
