month,prec,temp,precs,temps
jun,0.214682505324194,-0.00029627034313145,TRUE,FALSE
jul,0.0787426449722749,0.0319986164466257,FALSE,FALSE
aug,0.116599256967133,-0.0192994060694503,FALSE,FALSE
sep,0.110409894819757,-0.131764811171928,FALSE,FALSE
oct,0.0462950861568501,0.0102335370016475,FALSE,FALSE
nov,0.128033960328587,-0.00438502779206536,FALSE,FALSE
dec,-0.03868222687671,0.0692030445153633,FALSE,FALSE
JAN,0.21537856398969,0.104606137917813,TRUE,FALSE
FEB,0.0549257052867684,-0.120358477123789,FALSE,FALSE
MAR,0.202361491787112,-0.138508455309392,TRUE,FALSE
APR,0.0817286057071067,-0.0167051964120322,FALSE,FALSE
MAY,0.184722753880145,0.0175035183187299,TRUE,FALSE
JUN,0.22168551741903,-0.0998030250781408,TRUE,FALSE
JUL,-0.00309701706056259,-0.0383976743778707,FALSE,FALSE
AUG,0.0525687466224518,-0.0272986429073573,FALSE,FALSE
SEP,0.0746730549378549,-0.038002733678599,FALSE,FALSE
