month,prec,temp,precs,temps
jun,0.0149230590412861,-0.00577943742022894,FALSE,FALSE
jul,0.053636138674762,-0.0268646367611023,FALSE,FALSE
aug,0.0492328508853202,-0.119275774335087,FALSE,FALSE
sep,0.13680513925086,0.0147461491008653,TRUE,FALSE
oct,0.079428971616797,0.0338666826951348,FALSE,FALSE
nov,-0.0519226296923593,-0.0868246378648559,FALSE,FALSE
dec,-0.0890410026333953,0.0836369615462566,FALSE,FALSE
JAN,-0.00776434612228597,0.220630132396541,FALSE,TRUE
FEB,-0.0344384795521,0.181878850831472,FALSE,TRUE
MAR,-0.100704441595376,0.228273921351675,FALSE,TRUE
APR,0.0530857978811523,0.00939755299057736,FALSE,FALSE
MAY,-0.0166994038347156,-0.0898563799612717,FALSE,FALSE
JUN,-0.0420329979837447,-0.0675972221885253,FALSE,FALSE
JUL,0.0533046890148804,-0.0138212987466757,FALSE,FALSE
AUG,-0.0613369760094375,-0.176068532935338,FALSE,TRUE
SEP,-0.030425857547025,0.0419387798260632,FALSE,FALSE
