month,prec,temp,precs,temps
jun,0.200427347542572,-0.0390687206259497,FALSE,FALSE
jul,-0.0135351759312618,-0.0449217669136828,FALSE,FALSE
aug,-0.0256487473046884,-0.0654440963026486,FALSE,FALSE
sep,0.0368229241471916,-0.169684072470271,FALSE,FALSE
oct,-0.0580300928308813,0.121437426784536,FALSE,FALSE
nov,-0.0850015384369477,0.0622463896665244,FALSE,FALSE
dec,-0.0971391580422534,-0.0428294366419142,FALSE,FALSE
JAN,-0.106620408559845,-0.0358200194844155,FALSE,FALSE
FEB,0.00076399539713732,0.0843838388827348,FALSE,FALSE
MAR,0.207286937842745,0.170055020003261,TRUE,FALSE
APR,0.0136696575737263,-0.0478505173837507,FALSE,FALSE
MAY,0.0530919377809295,0.0233717816119498,FALSE,FALSE
JUN,0.166745024313106,0.146407550535612,FALSE,FALSE
JUL,0.0993821466683949,0.00350078260907159,FALSE,FALSE
AUG,-0.0728908634917111,0.106514977755335,FALSE,FALSE
SEP,-0.0432208729377366,-0.166084668784651,FALSE,FALSE
