month,prec,temp,precs,temps
jun,0.0249855376879525,0.0544407698168207,FALSE,FALSE
jul,-0.06220605748606,-0.051548938869876,FALSE,FALSE
aug,0.0930207175082408,-0.00380157934837125,FALSE,FALSE
sep,0.225432383912328,-0.0655015556931634,TRUE,FALSE
oct,0.0981591477282822,-0.188477745450489,FALSE,TRUE
nov,0.152906462612124,-0.0936842016131643,FALSE,FALSE
dec,0.174676345185542,-0.0788725699497345,TRUE,FALSE
JAN,-0.0139368572050772,-0.00562590074281766,FALSE,FALSE
FEB,0.103131124408578,0.0213694424675296,FALSE,FALSE
MAR,0.116380971123541,0.281461292756337,TRUE,TRUE
APR,0.126036043809976,-0.0653075272446016,FALSE,FALSE
MAY,0.0122424712315999,-0.0909714023522504,FALSE,FALSE
JUN,0.14162647686182,-0.0276904850604851,FALSE,FALSE
JUL,-0.0316823056108401,-0.00387570427878003,FALSE,FALSE
AUG,0.0322546985617894,0.104054651947519,FALSE,FALSE
SEP,0.116277423896725,0.0362913820584441,FALSE,FALSE
