month,prec,temp,precs,temps
jun,-0.0234027854691813,0.077245025623735,FALSE,FALSE
jul,-0.0505769069410191,0.0462072162529087,FALSE,FALSE
aug,-0.0749610413579843,-0.0034511677651747,FALSE,FALSE
sep,0.0167403906987601,0.0157840262770906,FALSE,FALSE
oct,0.188778707381924,0.103724937834143,FALSE,FALSE
nov,0.0133068057297107,0.109870507956147,FALSE,FALSE
dec,-0.0312308612092029,0.0255753048318424,FALSE,FALSE
JAN,-0.0395848462882533,-0.202208592864817,FALSE,TRUE
FEB,0.118363626400049,0.0213200663626723,FALSE,FALSE
MAR,-0.162553653258449,-0.132392623901033,FALSE,FALSE
APR,-0.00714210282413419,0.0422553949578323,FALSE,FALSE
MAY,-0.0745471823334212,0.0686441066400709,FALSE,FALSE
JUN,0.12135301983616,0.171920228457644,FALSE,TRUE
JUL,4.86981435629656e-05,0.0600361189669388,FALSE,FALSE
AUG,-0.0499885328887464,-0.049093433256917,FALSE,FALSE
SEP,0.0216861809071616,0.0148914353479533,FALSE,FALSE
