id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,-0.184623042694348,TRUE,-0.357505081256491,-0.0168554590610473
2,prec,jul,-0.056706237434205,FALSE,-0.201989752406942,0.0983094167743665
3,prec,aug,0.0383124461971548,FALSE,-0.176063181158685,0.208747178796546
4,prec,sep,0.125353266010564,FALSE,-0.0737094381187178,0.311781021854233
5,prec,oct,0.148239584889205,FALSE,-0.0587560887857161,0.314286606458808
6,prec,nov,0.062224749960856,FALSE,-0.117864709629775,0.26558416039727
7,prec,dec,-0.0469062171632105,FALSE,-0.221790605120767,0.153540752894873
8,prec,JAN,0.0836771558794528,FALSE,-0.120808307663617,0.262969379062916
9,prec,FEB,0.161740355610521,FALSE,-0.0629045084745181,0.352777729018103
10,prec,MAR,-0.0552481659748653,FALSE,-0.295379555850074,0.1699344716446
11,prec,APR,-0.0338165951341782,FALSE,-0.218534327857811,0.15640289859035
12,prec,MAY,-0.0463807687956453,FALSE,-0.202496851492476,0.111549583873818
13,prec,JUN,-0.0607973758344487,FALSE,-0.257606944187102,0.0873671047213712
14,prec,JUL,0.0400527450095234,FALSE,-0.116857803653268,0.212136570804002
15,prec,AUG,-0.0024844576856971,FALSE,-0.197209418326719,0.19009091381745
16,prec,SEP,0.0942236450677705,FALSE,-0.116939550115442,0.283783632068284
17,temp,jun,-0.000657170579142658,FALSE,-0.238287300284235,0.204284660897947
18,temp,jul,0.032342038864258,FALSE,-0.165309596056818,0.224286882581395
19,temp,aug,0.132497055400463,FALSE,-0.139829091513649,0.349175358447609
20,temp,sep,0.0491463861221639,FALSE,-0.137825956316673,0.198893067308005
21,temp,oct,0.0268831559278448,FALSE,-0.172773377245274,0.227682093278991
22,temp,nov,0.0798602350869289,FALSE,-0.0995656421703682,0.265229755515967
23,temp,dec,0.00350683054917951,FALSE,-0.145078342543254,0.15214972895345
24,temp,JAN,0.0698184843317465,FALSE,-0.106275358759505,0.212164320494187
25,temp,FEB,-0.104983592338081,FALSE,-0.258886433381068,0.0673976360060106
26,temp,MAR,-0.14810288594347,FALSE,-0.309243361926289,0.00422277204825564
27,temp,APR,-0.0376918057896288,FALSE,-0.208944834597347,0.144764670232106
28,temp,MAY,0.07950152862468,FALSE,-0.103327024468986,0.251402673221242
29,temp,JUN,0.0210330310245716,FALSE,-0.169033185970245,0.217645170701314
30,temp,JUL,0.0537102494727361,FALSE,-0.132637160608193,0.213032830496971
31,temp,AUG,-0.0574625046964745,FALSE,-0.295602991410973,0.166371591314217
32,temp,SEP,0.103655474550583,FALSE,-0.0857023516573724,0.290663979848689
