month,prec,temp,precs,temps
jun,-0.012894633457169,0.0286499545178008,FALSE,FALSE
jul,-0.015187792651674,-0.0724451250167249,FALSE,FALSE
aug,0.0466986685132292,-0.0799080904472814,FALSE,FALSE
sep,0.0418780748784391,-0.00358159788465781,FALSE,FALSE
oct,0.314549944091707,-0.0213591890117263,TRUE,FALSE
nov,0.10002677056608,-0.0777136144272225,FALSE,FALSE
dec,0.118732412809308,0.118978727781303,FALSE,FALSE
JAN,0.0774225617872646,0.0053724332913998,FALSE,FALSE
FEB,0.122076834128531,-0.0353927449738137,FALSE,FALSE
MAR,0.0654169087497995,-0.0882265755310524,FALSE,FALSE
APR,0.0053818430652126,-0.187995868060966,FALSE,TRUE
MAY,0.0769815592167783,-0.109245988523354,FALSE,FALSE
JUN,0.0633966158655371,-0.0784296523935414,FALSE,FALSE
JUL,0.0834529192635471,-0.0867451504783223,FALSE,FALSE
AUG,0.0229942255101357,0.0398912213519952,FALSE,FALSE
SEP,0.0215504677603978,-0.101779005341537,FALSE,FALSE
