id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.0612729466868098,FALSE,-0.140215108423338,0.259406917968058
2,prec,jul,-0.0522948877182932,FALSE,-0.295004457682469,0.150871378137416
3,prec,aug,0.174970781739073,FALSE,-0.0858056499614226,0.391139952622927
4,prec,sep,-0.0838776542647107,FALSE,-0.292397768022357,0.111009353636984
5,prec,oct,-0.184637434439735,FALSE,-0.405099514960949,0.0301844627634542
6,prec,nov,-0.154832973863976,FALSE,-0.376236347340268,0.0817658170647657
7,prec,dec,0.126651575974135,FALSE,-0.105383714292308,0.314004521269005
8,prec,JAN,-0.0970717900991652,FALSE,-0.319362246250316,0.140719107567375
9,prec,FEB,-0.0551243241623484,FALSE,-0.250137135319315,0.154443216241216
10,prec,MAR,-0.0480803232001654,FALSE,-0.271923465601129,0.192951654420645
11,prec,APR,-0.0492845963127879,FALSE,-0.257980286566594,0.165284556225444
12,prec,MAY,-0.0358989621371177,FALSE,-0.226057307187841,0.164858107663199
13,prec,JUN,0.0704804934655227,FALSE,-0.130447899260598,0.2985504409806
14,prec,JUL,0.0211387187595855,FALSE,-0.188043244582892,0.232288880619533
15,prec,AUG,0.192812989736027,FALSE,-0.0397248013104185,0.400583312711795
16,prec,SEP,-0.153959772266689,FALSE,-0.337590879406784,0.0401162237361975
17,temp,jun,-0.121821599278692,FALSE,-0.318657293238109,0.0664871718373041
18,temp,jul,0.0253714659374989,FALSE,-0.148390167478435,0.191566121644687
19,temp,aug,0.0976319915282952,FALSE,-0.104029076144582,0.289206231669391
20,temp,sep,-0.206741724971445,FALSE,-0.435496609947796,1.24223956785782e-05
21,temp,oct,-0.14608138322965,FALSE,-0.346514047930151,0.0504129038473207
22,temp,nov,0.0642069656494516,FALSE,-0.162129110390614,0.269102743324815
23,temp,dec,-0.0611095642390767,FALSE,-0.271766384626896,0.130560624618757
24,temp,JAN,0.00224397924384656,FALSE,-0.213730480995788,0.198322381731844
25,temp,FEB,-0.0885551545242518,FALSE,-0.331555622182154,0.138088106446673
26,temp,MAR,-0.0163017891274034,FALSE,-0.187543972426537,0.212041631363938
27,temp,APR,0.0391159383760069,FALSE,-0.166463723864676,0.237546127110383
28,temp,MAY,-0.0352221583787375,FALSE,-0.248857290629421,0.173233657445391
29,temp,JUN,-0.00793623585500412,FALSE,-0.207365756673942,0.206588790608685
30,temp,JUL,-0.058551825409395,FALSE,-0.311015439368519,0.154476453782355
31,temp,AUG,0.108984183469516,FALSE,-0.0756689254620054,0.283191118102943
32,temp,SEP,0.0496648112664441,FALSE,-0.156759992292317,0.272086814238816
