id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,-0.0264262673426493,FALSE,-0.249720312478766,0.233261349619785
2,prec,jul,0.0328873304873626,FALSE,-0.116657567664446,0.198895261441185
3,prec,aug,-0.0949076487812329,FALSE,-0.252619286896905,0.0750347983819289
4,prec,sep,-0.045670325762678,FALSE,-0.281870905005161,0.155170725901139
5,prec,oct,0.0415997521212034,FALSE,-0.179210520159441,0.259306928705552
6,prec,nov,-0.131745852845277,FALSE,-0.347748375394451,0.0602079106421966
7,prec,dec,-0.0229790089569975,FALSE,-0.194033003048113,0.160786534745989
8,prec,JAN,0.0296865373832043,FALSE,-0.152529909044557,0.222198853551098
9,prec,FEB,0.0747601303424417,FALSE,-0.0982651997284612,0.282492896822798
10,prec,MAR,0.0865867804763919,FALSE,-0.124962506907288,0.288825252459372
11,prec,APR,0.113161667876807,FALSE,-0.101422334117135,0.28588540929159
12,prec,MAY,-0.0746113279244848,FALSE,-0.277133505153332,0.0953554849795399
13,prec,JUN,0.0679110796034693,FALSE,-0.213188274409059,0.329001306396895
14,prec,JUL,0.149629884263934,FALSE,-0.0753859566622756,0.346930036949239
15,prec,AUG,0.00983336536085958,FALSE,-0.164335773583553,0.191481876886324
16,prec,SEP,0.0841608158037687,FALSE,-0.157231623509782,0.295530160366947
17,temp,jun,-0.182872714678153,FALSE,-0.375146619018463,0.0320315821850303
18,temp,jul,-0.147250738569706,FALSE,-0.316795907292964,0.0036912591655447
19,temp,aug,-0.109064873334096,FALSE,-0.272499265361735,0.062565659274771
20,temp,sep,-0.092222836358276,FALSE,-0.292060358557484,0.101386982442505
21,temp,oct,-0.0182621871624279,FALSE,-0.210080370678571,0.166591834042457
22,temp,nov,-0.110520658482374,FALSE,-0.307907368974241,0.0646578611585053
23,temp,dec,-0.127727218480339,FALSE,-0.313166390339265,0.066755680698725
24,temp,JAN,-0.0844807260415927,FALSE,-0.277891998825029,0.0881028787328762
25,temp,FEB,0.110713324293187,FALSE,-0.10059703369052,0.334324324557423
26,temp,MAR,0.151330284512263,FALSE,-0.0496388770329181,0.362135799654202
27,temp,APR,0.127626987915935,FALSE,-0.122303402225798,0.323833984784417
28,temp,MAY,0.0896587037229701,FALSE,-0.105897210153186,0.272779650011441
29,temp,JUN,-0.0368720173045868,FALSE,-0.209775134469346,0.170338230779624
30,temp,JUL,-0.00948048190853634,FALSE,-0.172151311571541,0.153422624993105
31,temp,AUG,-0.0270767490398553,FALSE,-0.181204013292755,0.108524480726064
32,temp,SEP,0.00340759662136115,FALSE,-0.218389983070675,0.224711688613732
