month,prec,temp,precs,temps
jun,0.0631838816227881,-0.000947605058525416,FALSE,FALSE
jul,0.00132539112715784,-0.184202111306983,FALSE,TRUE
aug,0.107637046574641,-0.0615853305868627,FALSE,FALSE
sep,0.00336972060126358,-0.145064817507014,FALSE,TRUE
oct,-0.0111764510277747,0.146155985456418,FALSE,FALSE
nov,0.139153660032065,-0.169722372752927,TRUE,TRUE
dec,-0.0961243999337358,0.198181442033215,FALSE,FALSE
JAN,-0.0228727675002335,0.111047158982296,FALSE,FALSE
FEB,0.0235215968885862,0.048597483328465,FALSE,FALSE
MAR,-0.03351046836805,-0.0386290241852246,FALSE,FALSE
APR,-0.00301285496637137,0.0710992186814628,FALSE,FALSE
MAY,0.0606768025113821,0.235867095407864,FALSE,TRUE
JUN,0.238057678807931,0.0182458755465284,TRUE,FALSE
JUL,0.212468056428164,-0.0779593375728871,TRUE,FALSE
AUG,0.114934195392054,0.0337810356234301,TRUE,FALSE
SEP,-0.028336029635802,0.196701598156013,FALSE,TRUE
