month,prec,temp,precs,temps
jun,0.0756823813762164,0.0056051311697006,FALSE,FALSE
jul,-0.0512891601219678,-0.0313052127524955,FALSE,FALSE
aug,0.113917685272918,-0.0883662904808306,FALSE,FALSE
sep,0.12492154756598,0.0129922270556495,FALSE,FALSE
oct,0.102696086541983,-0.0413016293696,FALSE,FALSE
nov,-0.0657567027998492,-0.231280210543491,FALSE,TRUE
dec,0.113294478174421,-0.105379196684086,FALSE,FALSE
JAN,0.112058689212344,0.0478679651030806,FALSE,FALSE
FEB,0.0522673369457232,0.017967647601819,FALSE,FALSE
MAR,-0.0876194257506446,-0.0161474332279362,FALSE,FALSE
APR,0.0374775469267267,-0.0711952368704172,FALSE,FALSE
MAY,-0.0150295143839564,0.0330775680321067,FALSE,FALSE
JUN,-0.0829427592214187,0.139333035581568,FALSE,FALSE
JUL,0.0666067809003349,0.0206164492785944,FALSE,FALSE
AUG,0.155944443392763,0.00109621759433351,FALSE,FALSE
SEP,0.0349015456204228,0.000427941418332305,FALSE,FALSE
