id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.00546326321929647,FALSE,-0.123955353289458,0.124224962853832
2,prec,jul,0.145854554084441,TRUE,0.00861360116583094,0.269970801047903
3,prec,aug,0.166725406954546,TRUE,0.0572482356165925,0.287118855483262
4,prec,sep,-0.018759802563817,FALSE,-0.186482160763024,0.142184658109921
5,prec,oct,0.0427872138493062,FALSE,-0.0882572630911737,0.183874685734777
6,prec,nov,0.0340087761938265,FALSE,-0.114140822830598,0.156176236792217
7,prec,dec,0.0826101900217476,FALSE,-0.0656506246023451,0.223904460750482
8,prec,JAN,0.118375761423497,FALSE,-0.0434003008536386,0.251996151421676
9,prec,FEB,0.0329043822170368,FALSE,-0.111408267827509,0.18179017812535
10,prec,MAR,0.0289919945752817,FALSE,-0.120639378112736,0.188657670128984
11,prec,APR,0.192229747897373,TRUE,0.0677240623523122,0.335484093440487
12,prec,MAY,0.279562423102661,TRUE,0.158124893711911,0.419503484683612
13,prec,JUN,0.0877926826354467,FALSE,-0.0509755130313504,0.230581410564687
14,prec,JUL,0.186494575625096,TRUE,0.0378161111259177,0.316146657662207
15,prec,AUG,0.0405603387527149,FALSE,-0.0960849740247708,0.190950066285664
16,prec,SEP,-0.0799611619055694,FALSE,-0.229927975544506,0.0655524539999566
17,temp,jun,0.0346815614425242,FALSE,-0.123284715275855,0.189319816674905
18,temp,jul,-0.117517369511062,FALSE,-0.282394484294093,0.0386660393194333
19,temp,aug,-0.00766697832281989,FALSE,-0.167603451629304,0.145671464466183
20,temp,sep,-0.0749286171714616,FALSE,-0.21079347263834,0.0634353925311811
21,temp,oct,-0.0757073890381319,FALSE,-0.2035007556382,0.0591676693577167
22,temp,nov,-0.0483919503357565,FALSE,-0.209268755309459,0.0959258670361009
23,temp,dec,-0.0142221392711587,FALSE,-0.155880403840529,0.114945919542717
24,temp,JAN,0.0902406145787117,FALSE,-0.0319782176557378,0.218965182188768
25,temp,FEB,0.170410428145894,TRUE,0.0422771608533695,0.285208548742423
26,temp,MAR,0.110752131679329,FALSE,-0.0243081151399092,0.243650114676742
27,temp,APR,0.127613750638925,FALSE,-0.00806592808806281,0.275886749845562
28,temp,MAY,0.00515578095806109,FALSE,-0.123100459656436,0.152520997257912
29,temp,JUN,-0.135949205015074,FALSE,-0.283092509669494,0.0153184503914514
30,temp,JUL,-0.118862294897328,FALSE,-0.268769365337306,0.0349208784643761
31,temp,AUG,0.0515627316017137,FALSE,-0.0753938118870982,0.183519774888294
32,temp,SEP,0.0559053175574742,FALSE,-0.0888714694827544,0.183180261114909
