month,prec,temp,precs,temps
Jun,-0.05,-0.11,FALSE,FALSE
Jul,-0.08,-0.06,FALSE,FALSE
Aug,0.16,-0.07,FALSE,FALSE
Sep,0.09,-0.09,FALSE,FALSE
Oct,-0.09,-0.02,FALSE,FALSE
Nov,-0.04,0.06,FALSE,FALSE
Dec,0.03,0.03,FALSE,FALSE
JAN,0.05,0,FALSE,FALSE
FEB,0.07,-0.16,FALSE,FALSE
MAR,0.17,0.1,FALSE,FALSE
APR,-0.02,-0.22,FALSE,TRUE
MAY,0.06,-0.17,FALSE,FALSE
JUN,0.04,-0.13,FALSE,FALSE
JUL,0.15,-0.18,FALSE,FALSE
AUG,-0.09,-0.04,FALSE,FALSE
SEP,0.03,-0.02,FALSE,FALSE
