id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.0557258088619734,FALSE,-0.0960746718931845,0.201858178801405
2,prec,jul,0.0629348023965125,FALSE,-0.116028029644492,0.25443919648029
3,prec,aug,0.083953171735229,FALSE,-0.109952331068883,0.258023830780499
4,prec,sep,0.0375865384283342,FALSE,-0.139576681573017,0.208377490272639
5,prec,oct,0.12190061471272,FALSE,-0.0261390148712827,0.287173478356775
6,prec,nov,-0.0893877209514242,FALSE,-0.280374921065842,0.0899675236161576
7,prec,dec,0.0542615063100369,FALSE,-0.095365911576949,0.208101079823809
8,prec,JAN,0.178141033654919,TRUE,0.022508923063635,0.342995690391661
9,prec,FEB,0.0753570698034889,FALSE,-0.111070304189152,0.259420175863365
10,prec,MAR,0.0702955126852063,FALSE,-0.102065459629074,0.257029980067959
11,prec,APR,0.112302096904642,FALSE,-0.0729742386251307,0.294223703093317
12,prec,MAY,0.0203497560196019,FALSE,-0.144977973186485,0.203422260761407
13,prec,JUN,0.146326296888701,FALSE,-0.0102605074620872,0.325677327728077
14,prec,JUL,0.0888449564917374,FALSE,-0.0945515500005991,0.27351277626147
15,prec,AUG,0.0470996825226615,FALSE,-0.098471922878399,0.191032483294719
16,prec,SEP,0.0257937756973995,FALSE,-0.154101259377413,0.219675153654566
17,temp,jun,-0.146613068008592,FALSE,-0.33833145606532,0.0448995942068954
18,temp,jul,0.118557929125123,FALSE,-0.0661090104867834,0.316552518534662
19,temp,aug,0.102583699336255,FALSE,-0.0964183572702531,0.286257582936455
20,temp,sep,0.06072604115265,FALSE,-0.128663969389019,0.238166484938192
21,temp,oct,-0.0156738526118913,FALSE,-0.172225988805681,0.166810163262372
22,temp,nov,-0.0078750416025657,FALSE,-0.155105575758721,0.146297571109955
23,temp,dec,0.0501227858236024,FALSE,-0.118944747244521,0.180943706962963
24,temp,JAN,-0.0263290134678957,FALSE,-0.18734480519088,0.136814968506328
25,temp,FEB,0.148441870381448,FALSE,-0.0259829420913151,0.30785547696391
26,temp,MAR,0.0368176297053684,FALSE,-0.11262260237827,0.165442884451015
27,temp,APR,0.105473990620129,FALSE,-0.0397310169114252,0.260907188027237
28,temp,MAY,0.0584899774156873,FALSE,-0.107600486322837,0.231526356605393
29,temp,JUN,-0.168183079775649,FALSE,-0.328369786230659,0.0124792231651209
30,temp,JUL,-0.111331764706897,FALSE,-0.308700137926828,0.0649568317307262
31,temp,AUG,-0.0374657157852147,FALSE,-0.187177376827811,0.127487251258512
32,temp,SEP,0.0127112112500541,FALSE,-0.179855741786881,0.181940828188121
