month,prec,temp,precs,temps
jun,0.040554665927005,0.138630522945379,FALSE,FALSE
jul,0.0364984715557981,-0.114330669715551,FALSE,FALSE
aug,0.251825698791717,-0.0301894580898621,TRUE,FALSE
sep,0.120707219400349,0.0283160062064826,FALSE,FALSE
oct,0.040732830246899,0.104378719803272,FALSE,FALSE
nov,0.13013900148604,-0.0289176692181744,FALSE,FALSE
dec,0.0462122466839361,0.118564132447677,FALSE,FALSE
JAN,0.0649087468950371,0.130261270180999,FALSE,TRUE
FEB,0.0314431078350224,0.0245342582079591,FALSE,FALSE
MAR,0.0557919923049233,0.00263555041201009,FALSE,FALSE
APR,-0.0946836841708904,-0.0684889914536732,FALSE,FALSE
MAY,0.303268699642889,-0.0689507076068425,TRUE,FALSE
JUN,0.205248821219145,-0.199914716267752,TRUE,TRUE
JUL,0.148592261708012,-0.0385269847283762,TRUE,FALSE
AUG,0.0599448312335108,0.0093225768840161,FALSE,FALSE
SEP,0.0491033157859775,-0.0449815752207838,FALSE,FALSE
