month,prec,temp,precs,temps
jun,0.0708764814200432,-0.010226682852751,FALSE,FALSE
jul,0.110678303123189,-0.163741227165027,FALSE,TRUE
aug,0.0334818496845812,-0.107363819433593,FALSE,FALSE
sep,0.17089431588216,0.0290366614076949,TRUE,FALSE
oct,-0.0234148626897486,0.141855427957422,FALSE,TRUE
nov,-0.0772787946037851,0.170781022451081,FALSE,TRUE
dec,0.00046946276672783,0.149681002100104,FALSE,FALSE
JAN,0.0269158323561796,0.059191108181065,FALSE,FALSE
FEB,0.0113289404256183,0.0880121748417233,FALSE,FALSE
MAR,0.132302333942673,0.0251054850445268,TRUE,FALSE
APR,0.108311133940997,-0.0566768495882464,FALSE,FALSE
MAY,0.122829741843023,0.0522720113366732,FALSE,FALSE
JUN,0.149639887687872,-0.0859290873060444,TRUE,FALSE
JUL,0.0433064785669849,-0.0749467561605524,FALSE,FALSE
AUG,-0.00995989270323612,-0.0516670139612748,FALSE,FALSE
SEP,-0.119008166182475,0.0479997421390807,TRUE,FALSE
