month,prec,temp,precs,temps
jun,-0.0241081874294419,0.0368844922886544,FALSE,FALSE
jul,-0.163933458278803,-0.0306808962375251,FALSE,FALSE
aug,0.00586943579888764,-0.00400551029087145,FALSE,FALSE
sep,0.052657649891752,-0.00244949363117829,FALSE,FALSE
oct,0.12991875398709,-0.0424437396432568,FALSE,FALSE
nov,0.0712244663095777,-0.130077998578415,FALSE,FALSE
dec,-0.0332031827188341,-0.0696633665282846,FALSE,FALSE
JAN,0.0300782977702003,0.0771597676984136,FALSE,FALSE
FEB,-0.164465119578253,0.0732744436294804,FALSE,FALSE
MAR,0.135244119741975,-0.00470845217069031,FALSE,FALSE
APR,-0.0791523027248095,-0.0359452295366194,FALSE,FALSE
MAY,0.0909744771084729,0.149554296933526,FALSE,FALSE
JUN,0.245724437908746,-0.150283704083153,TRUE,FALSE
JUL,0.034660305612705,-0.10685489776291,FALSE,FALSE
AUG,0.0530749061035264,0.0987359738224932,FALSE,FALSE
SEP,-0.0601952936811663,0.095443561324096,FALSE,FALSE
