month,prec,temp,precs,temps
jun,0.0644360803667167,-0.0852886082800677,FALSE,FALSE
jul,-0.107602658415445,-0.064889754043828,FALSE,FALSE
aug,0.211646259246412,0.0355715022035952,TRUE,FALSE
sep,-0.10504437062801,-0.0293101160079918,FALSE,FALSE
oct,-0.0796244447423537,-0.0926428222433744,FALSE,FALSE
nov,-0.00572801292456553,-0.055736233209379,FALSE,FALSE
dec,0.0167925459964994,0.0740350994864813,FALSE,FALSE
JAN,0.0043890804655568,-0.0592822514661974,FALSE,FALSE
FEB,-0.0459989609349552,0.0727386008232368,FALSE,FALSE
MAR,0.0403676113879971,0.0606491563362555,FALSE,FALSE
APR,0.0356739339400602,-0.188602612134685,FALSE,TRUE
MAY,-0.0926081801796443,-0.023938801302297,FALSE,FALSE
JUN,-0.118208723776839,0.0367935894663556,FALSE,FALSE
JUL,0.130894160517876,-0.0331830269588088,FALSE,FALSE
AUG,0.122484095866427,0.0869167306529026,FALSE,FALSE
SEP,0.020174944775168,-0.194393782956225,FALSE,FALSE
