month,prec,temp,precs,temps
jun,0.00547303758402128,-0.0844284331379282,FALSE,FALSE
jul,0.00461907888398852,0.110094027007586,FALSE,FALSE
aug,0.0316591538371577,-0.0665773542536928,FALSE,FALSE
sep,0.00735428813935658,-0.0545299770272693,FALSE,FALSE
oct,-0.0772021294474423,0.0770282781036127,FALSE,FALSE
nov,0.148596098846001,-0.0135039660690125,FALSE,FALSE
dec,0.123367988267187,-0.023570428261563,FALSE,FALSE
JAN,0.0597602420180564,0.181903689821873,FALSE,TRUE
FEB,-0.0602149884305709,-0.0486805973684652,FALSE,FALSE
MAR,0.117607377570519,-0.0727195965643874,FALSE,FALSE
APR,-0.0218143074078951,-0.0694544958398639,FALSE,FALSE
MAY,0.134421518898219,-0.00136731026761678,FALSE,FALSE
JUN,0.331530599899843,-0.149927574116714,TRUE,FALSE
JUL,0.138855698783365,0.033523297035797,FALSE,FALSE
AUG,0.0716418248342095,0.0333955690277286,FALSE,FALSE
SEP,-0.0268303524257034,-0.0967149603824046,FALSE,FALSE
