month,prec,temp,precs,temps
jun,-0.0275147872465205,0.0378214106102205,FALSE,FALSE
jul,0.139745671045598,-0.0703655456370497,FALSE,FALSE
aug,-0.0534131220396759,-0.224670506683996,FALSE,TRUE
sep,0.0438076782007914,-0.0768041297472649,FALSE,FALSE
oct,0.155016348277263,-0.136130424434893,FALSE,FALSE
nov,0.0741087895869259,0.250510127628088,FALSE,TRUE
dec,0.0524887275366271,-0.116023022187304,FALSE,FALSE
JAN,-0.105203542823599,-0.0857637996759575,FALSE,FALSE
FEB,0.0570352973961761,0.0491402697401141,FALSE,FALSE
MAR,0.0123405076766403,0.0676141800637574,FALSE,FALSE
APR,-0.0785234052386288,-0.117219486563066,FALSE,FALSE
MAY,0.2863654997353,-0.253339393736944,TRUE,TRUE
JUN,0.0286660355767518,-0.0161256015846182,FALSE,FALSE
JUL,0.159633138057903,0.108503082131085,FALSE,FALSE
AUG,-0.0695638644133088,-0.0464147683202152,FALSE,FALSE
SEP,0.0872977202413688,0.0164683494017379,FALSE,FALSE
