month,prec,temp,precs,temps
jun,0.0475266791943478,0.0221889213461682,FALSE,FALSE
jul,0.145075565334707,-0.0573901302802727,FALSE,FALSE
aug,0.0979901286507392,0.0187694789553056,FALSE,FALSE
sep,-0.000886888629109916,-0.0672092154111294,FALSE,FALSE
oct,0.0429538913076836,0.0375924122368688,FALSE,FALSE
nov,-0.00304096483166938,-0.0926754755437112,FALSE,FALSE
dec,0.0915903983280815,0.0549921418352528,FALSE,FALSE
JAN,0.127350607013718,0.0197391434572884,FALSE,FALSE
FEB,0.0913594353805343,0.0995555287923244,FALSE,FALSE
MAR,0.133704844383937,0.0385090515805423,FALSE,FALSE
APR,-0.046608818671414,0.0461441995581015,FALSE,FALSE
MAY,0.0716519347210149,0.0742054696842481,FALSE,FALSE
JUN,0.203270555940028,-0.0919980133972428,TRUE,FALSE
JUL,-0.0212735326972133,-0.0938750421417986,FALSE,FALSE
AUG,-0.033641268695304,0.0703955170468691,FALSE,FALSE
SEP,0.00171962073210413,-0.0162966604952684,FALSE,FALSE
