month,prec,temp,precs,temps
jun,-0.0151379435930507,0.123860393527846,FALSE,FALSE
jul,0.0695080258785226,0.0726423514184968,FALSE,FALSE
aug,0.0502454543395233,0.051284257923315,FALSE,FALSE
sep,0.00255162593413328,0.125700166852387,FALSE,FALSE
oct,-0.0222121082047315,0.209688333762931,FALSE,TRUE
nov,-0.0914678733496532,0.0608683838415815,FALSE,FALSE
dec,0.0249696826392099,-0.082137968391602,FALSE,FALSE
JAN,-0.0582679333595734,-0.0367547946069015,FALSE,FALSE
FEB,0.150484637165575,-0.0597864268194981,FALSE,FALSE
MAR,-0.0755759378982436,-0.0475053779819074,FALSE,FALSE
APR,-0.181388913321116,-0.0381716625044879,TRUE,FALSE
MAY,0.0459054567654664,-0.0448818290759034,FALSE,FALSE
JUN,-0.0372168145201591,0.227014981767734,FALSE,TRUE
JUL,0.0124571247409609,0.240435958521601,FALSE,TRUE
AUG,-0.0415004388115941,0.22312058863694,FALSE,TRUE
SEP,0.0446233752018634,0.0943696476253301,FALSE,FALSE
