month,prec,temp,precs,temps
jun,0.0907562637346713,-0.00203475020610381,FALSE,FALSE
jul,-0.0176296135061703,0.093116650331099,FALSE,FALSE
aug,0.11967679161625,0.0178994803227985,FALSE,FALSE
sep,-0.0608868881520104,-0.0432574014329485,FALSE,FALSE
oct,0.126764414846866,-0.0347184258676609,FALSE,FALSE
nov,0.110377664341874,0.0625389058524874,FALSE,FALSE
dec,-0.0258398571072887,0.0739519414506669,FALSE,FALSE
JAN,0.0500012074385078,0.0235519207070119,FALSE,FALSE
FEB,0.101047862598407,0.0379550556066999,FALSE,FALSE
MAR,0.0662306671719574,-0.0367255858025549,FALSE,FALSE
APR,0.110728619261826,0.0175886787450738,FALSE,FALSE
MAY,0.147515177013233,-0.0324133468343279,FALSE,FALSE
JUN,0.144989300189352,-0.0636304302829515,FALSE,FALSE
JUL,0.124899352860628,0.0258217208368376,FALSE,FALSE
AUG,-0.170796387036249,0.0517896866558321,FALSE,FALSE
SEP,-0.0240871708238413,-0.0166119322148643,FALSE,FALSE
