month,prec,temp,precs,temps
jun,-0.0512966257638734,-0.0817517682553136,FALSE,FALSE
jul,-0.0969302322951215,-0.0106081545771399,FALSE,FALSE
aug,-0.08214078941351,-0.08314883162994,FALSE,FALSE
sep,0.0699475449403145,-0.0472245053058514,FALSE,FALSE
oct,0.0820544608383543,-0.042632244704699,FALSE,FALSE
nov,0.0338318035657294,-0.199924999338168,FALSE,TRUE
dec,0.10447348790377,-0.122870034569047,FALSE,FALSE
JAN,-0.0956273764828255,0.123490651257622,FALSE,FALSE
FEB,-0.0269328097941043,0.258468270705481,FALSE,TRUE
MAR,0.083383733340374,0.107143721965504,FALSE,FALSE
APR,0.138058130038785,0.145453034608112,FALSE,FALSE
MAY,0.174861421035179,0.0523563625787786,FALSE,FALSE
JUN,0.0771052601142877,0.0422046579061088,FALSE,FALSE
JUL,0.0269263279832816,-0.0440857967695774,FALSE,FALSE
AUG,0.00305070816410879,-0.0582950506829934,FALSE,FALSE
SEP,-0.0510112968914657,0.0152369664511053,FALSE,FALSE
