month,prec,temp,precs,temps
jun,0.01495726986415,0.07372645714526,FALSE,FALSE
jul,-0.00588364517894163,0.0179673162645676,FALSE,FALSE
aug,0.0548270288441097,-0.194603860451967,FALSE,TRUE
sep,0.186366504910319,-0.0190394707377987,TRUE,FALSE
oct,0.044734373600756,0.0498293685514447,FALSE,FALSE
nov,-0.0269039837765961,-0.0294600015274862,FALSE,FALSE
dec,-0.043987737692984,0.117420497974854,FALSE,FALSE
JAN,0.120034202270953,0.191083130190945,FALSE,TRUE
FEB,-0.0535675100041992,0.0360261634823018,FALSE,FALSE
MAR,0.0922879753043232,-0.0282434701655741,FALSE,FALSE
APR,0.0312844309462268,-0.0669502736266511,FALSE,FALSE
MAY,0.0673053472649829,-0.110082258705895,FALSE,FALSE
JUN,0.203405284865006,0.0801157795862815,TRUE,FALSE
JUL,0.232404362766208,-0.0910999443969638,TRUE,FALSE
AUG,0.0258091372078255,-0.047560147736219,FALSE,FALSE
SEP,0.0882859517424146,0.0825592472004021,FALSE,FALSE
