month,prec,temp,precs,temps
jun,-0.0619439815842679,-7.39485944454017e-05,FALSE,FALSE
jul,0.147099572998306,0.118116453315588,FALSE,FALSE
aug,0.175081169003731,-0.0140845890549048,FALSE,FALSE
sep,0.0192726312757274,0.00212700672969374,FALSE,FALSE
oct,0.090346009251527,-0.0655699220683638,FALSE,FALSE
nov,-0.0652190612643304,-0.072496050975069,FALSE,FALSE
dec,-0.0930157225642597,-0.0273833806640234,FALSE,FALSE
JAN,-0.0198375617375486,0.0558818442465861,FALSE,FALSE
FEB,-0.137256983631845,0.00601059774108303,FALSE,FALSE
MAR,-0.0755865223737197,0.109543121289835,FALSE,FALSE
APR,-0.0183206079241509,0.135513555807221,FALSE,FALSE
MAY,0.220392406223704,-0.206527607116377,TRUE,TRUE
JUN,0.220823407685849,-0.148037014614137,TRUE,FALSE
JUL,0.155103129476964,-0.0417776871216809,FALSE,FALSE
AUG,-0.0126146612080597,0.0530571990744192,FALSE,FALSE
SEP,0.0671997199941572,0.063076671122717,FALSE,FALSE
