month,prec,temp,precs,temps
jun,0.0572183697858551,-0.120268659498478,FALSE,FALSE
jul,0.0140373236566525,-0.0566245706187192,FALSE,FALSE
aug,-0.0257393159684134,-0.153085013567494,FALSE,FALSE
sep,-0.00453258555547071,-0.0476261032066786,FALSE,FALSE
oct,0.0365937496270991,0.0289134740011458,FALSE,FALSE
nov,-0.0757720316471709,0.10626600097899,FALSE,FALSE
dec,0.113881964927832,0.00766699510084834,FALSE,FALSE
JAN,-0.0144232860571609,-0.1185051121838,FALSE,FALSE
FEB,0.0237003844516554,0.0851290195454697,FALSE,FALSE
MAR,0.108075524123564,0.0538299027694419,FALSE,FALSE
APR,0.0609296754728832,-0.0530529848161129,FALSE,FALSE
MAY,0.02726875785679,-0.118771154622118,FALSE,FALSE
JUN,0.183349685928709,-0.086476497356533,FALSE,FALSE
JUL,0.062064148388654,0.0614205921402774,FALSE,FALSE
AUG,-0.0772227292034488,-0.00835922409893369,FALSE,FALSE
SEP,-0.0117315278629195,0.190010815309987,FALSE,TRUE
