month,prec,temp,precs,temps
jun,0.119753395675092,-0.0605395678332361,FALSE,FALSE
jul,0.00183546372079164,-0.0621820104429312,FALSE,FALSE
aug,0.251493119802145,-0.201637535038724,TRUE,TRUE
sep,0.0456891611341707,-0.100723689518473,FALSE,FALSE
oct,-0.0582146510679897,0.0172642614874654,FALSE,FALSE
nov,-0.162259904934834,0.0282839145124587,FALSE,FALSE
dec,-0.0466267488716647,0.188635896633608,FALSE,FALSE
JAN,0.137373019635341,0.0186123957892007,FALSE,FALSE
FEB,0.124866741552082,-0.136621970141916,FALSE,FALSE
MAR,0.0402589584030913,0.137080353666523,FALSE,FALSE
APR,-0.107303109572798,0.121503547373183,FALSE,FALSE
MAY,-0.132955951193505,-0.079806617489721,FALSE,FALSE
JUN,0.000694255877708236,-0.118835837568267,FALSE,FALSE
JUL,0.0624336329451807,-0.0808307779110226,FALSE,FALSE
AUG,0.0273439102084519,0.0264485194535628,FALSE,FALSE
SEP,-0.00740625180672422,0.0218584732567979,FALSE,FALSE
