month,prec,temp,precs,temps
jun,-0.0323728180611169,0.00166829957559037,FALSE,FALSE
jul,-0.0612870363272235,0.052223341101855,FALSE,FALSE
aug,0.110816111870908,-0.0989688035585881,FALSE,FALSE
sep,0.0796226557214776,-0.0370033601512093,FALSE,FALSE
oct,-0.103443105826267,0.0637528735205228,FALSE,FALSE
nov,0.0594283742531528,-0.066619279248482,FALSE,FALSE
dec,0.045287319892473,0.103604239743278,FALSE,FALSE
JAN,0.00278472788263576,-0.0506574950763833,FALSE,FALSE
FEB,0.206913219626586,-0.0926186056752508,TRUE,FALSE
MAR,0.0400948443990636,-0.056685007739429,FALSE,FALSE
APR,-0.0529436281060911,-0.03780422879496,FALSE,FALSE
MAY,0.136056592410866,0.00403600757572988,FALSE,FALSE
JUN,0.238214514042051,-0.270911704445355,TRUE,TRUE
JUL,0.239069837750347,-0.096216688942848,TRUE,FALSE
AUG,0.113839014761437,-0.130883894947545,FALSE,FALSE
SEP,-0.0343587720630047,-0.0851841947703467,FALSE,FALSE
