month,prec,temp,precs,temps
jun,0.202688193331123,-0.302208907945852,TRUE,TRUE
jul,0.149915837360481,0.0711377206772092,FALSE,FALSE
aug,0.0479620377170922,-0.133400330949223,FALSE,FALSE
sep,-0.0031303840850728,-0.0824747153971643,FALSE,FALSE
oct,-0.0334276458825997,0.0672994286784432,FALSE,FALSE
nov,-0.148708970092735,0.0986122519909092,FALSE,FALSE
dec,0.0239596627634239,-0.0603544862407416,FALSE,FALSE
JAN,-0.12412125695568,0.0543165769754785,FALSE,FALSE
FEB,0.125995958177855,-0.0189276047764037,FALSE,FALSE
MAR,0.0599191681657688,0.116126387921611,FALSE,FALSE
APR,-0.141206141573936,-0.0888658024596253,FALSE,FALSE
MAY,0.0475667142710314,0.0597295057856533,FALSE,FALSE
JUN,0.0754554111353139,0.0952610715620827,FALSE,FALSE
JUL,0.0506997393056737,0.0158478603624818,FALSE,FALSE
AUG,-0.0794728138797947,-0.015851770431035,FALSE,FALSE
SEP,-0.143946334692128,-0.0678816281812101,FALSE,FALSE
