id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.198824371168833,TRUE,0.0457190863563044,0.344907174318531
2,prec,jul,-0.0051190937295378,FALSE,-0.135432775615196,0.119243193307597
3,prec,aug,0.00902157757580944,FALSE,-0.136635203721561,0.147781340490856
4,prec,sep,0.0567634465159811,FALSE,-0.0846853052044348,0.20527709019286
5,prec,oct,0.0473650091792843,FALSE,-0.130073312926484,0.192358448018246
6,prec,nov,0.0524777653190086,FALSE,-0.078977505637372,0.186011421392374
7,prec,dec,-0.0312628366400473,FALSE,-0.140932436709792,0.0868804244739717
8,prec,JAN,0.118612251285816,FALSE,-0.0292917872356493,0.263733975423906
9,prec,FEB,0.129584443421126,FALSE,-0.0101917961954425,0.249955779553093
10,prec,MAR,0.245048432958077,TRUE,0.0719319321645082,0.387118018348127
11,prec,APR,0.0822881879688835,FALSE,-0.0445202725581302,0.224485401262484
12,prec,MAY,-0.00629724321270876,FALSE,-0.147687785873058,0.155089828974907
13,prec,JUN,0.181312434677179,TRUE,0.0212419385854985,0.324975097923208
14,prec,JUL,-0.0257169650579624,FALSE,-0.160412015613985,0.119234801371311
15,prec,AUG,0.0487055721488324,FALSE,-0.107975302590961,0.197000156271609
16,prec,SEP,0.114755265179394,FALSE,-0.0404458957764545,0.278161601929251
17,temp,jun,0.104237407847473,FALSE,-0.0534492261597249,0.256246193640846
18,temp,jul,0.0093180277320425,FALSE,-0.129520822292303,0.141137103166085
19,temp,aug,0.147985946955872,FALSE,-0.0308222279383282,0.30854047410547
20,temp,sep,0.0840282300604452,FALSE,-0.0644619664182442,0.233910976849811
21,temp,oct,-0.0105939623142338,FALSE,-0.137361008147606,0.118351076512132
22,temp,nov,-0.0788438982755527,FALSE,-0.223235508041706,0.0713064335607588
23,temp,dec,-0.0845680422756983,FALSE,-0.213228659685084,0.0473508280418076
24,temp,JAN,-0.0640397482118546,FALSE,-0.192086439103648,0.0616982721963279
25,temp,FEB,-0.108044145191769,FALSE,-0.271249278473912,0.0381688629259771
26,temp,MAR,-0.00754983431711937,FALSE,-0.17232521109086,0.141204733627457
27,temp,APR,0.0968490737410149,FALSE,-0.0439532891279929,0.230784648598937
28,temp,MAY,0.0505657397667626,FALSE,-0.127359497893636,0.208882738200597
29,temp,JUN,0.112643266606951,FALSE,-0.0388814176553105,0.248906695995441
30,temp,JUL,-0.0945373803303876,FALSE,-0.265436897720023,0.053030927623349
31,temp,AUG,0.0785969037785712,FALSE,-0.114870134060795,0.241348028149471
32,temp,SEP,0.143752313364625,FALSE,0.000151136074868045,0.319436224206296
