month,prec,temp,precs,temps
jun,-0.000485138143373232,-0.134929538238651,FALSE,FALSE
jul,-0.0820457817274019,-0.0325920147344607,FALSE,FALSE
aug,0.0134067220061437,-0.0172770946250484,FALSE,FALSE
sep,0.064630376489108,-0.0770674185564822,FALSE,FALSE
oct,0.0817088510362925,-0.0194556805304082,FALSE,FALSE
nov,-0.0165825284999999,-0.0570415845161753,FALSE,FALSE
dec,0.0543918318149997,0.115863489411109,FALSE,FALSE
JAN,-0.0489365894377408,0.138861256817909,FALSE,FALSE
FEB,-0.000780272383468871,0.0254037344282464,FALSE,FALSE
MAR,0.084458067024377,0.105888307191016,FALSE,FALSE
APR,0.0559032456856974,-0.00407452317533567,FALSE,FALSE
MAY,0.260633080132746,0.013464737207641,TRUE,FALSE
JUN,0.0570439445099606,-0.117681348323279,FALSE,FALSE
JUL,0.231495528820366,0.0304769698939773,TRUE,FALSE
AUG,0.206330078036558,-0.064735582006241,TRUE,FALSE
SEP,0.0822579598880039,-0.0837691601470329,FALSE,FALSE
