month,prec,temp,precs,temps
jun,0.0567638882052484,-0.0242958484202775,FALSE,FALSE
jul,0.154140438107034,-0.1232770700376,FALSE,FALSE
aug,0.146208770126663,-0.139153085202792,FALSE,FALSE
sep,-0.00798186778264253,-0.0890812254811716,FALSE,FALSE
oct,-0.0335856471345103,-0.123400525766692,FALSE,TRUE
nov,0.00932394599590446,0.0169576989254887,FALSE,FALSE
dec,-0.0820270933049728,-0.0210663288886035,FALSE,FALSE
JAN,0.0133373887765049,0.00313869320845752,FALSE,FALSE
FEB,-0.0343236339305711,0.0253202365602069,FALSE,FALSE
MAR,-0.0319310114147103,0.202070462226491,FALSE,TRUE
APR,0.126465949747052,0.261192750352496,FALSE,TRUE
MAY,0.0994007322688463,-0.0499134409008949,FALSE,FALSE
JUN,0.151847858054371,-0.0662215608644675,FALSE,FALSE
JUL,0.194256570811405,-0.120249875181768,FALSE,FALSE
AUG,0.023174593752274,-0.184658353051356,FALSE,TRUE
SEP,-0.109134158414714,-0.0391444069333279,FALSE,FALSE
