id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.0992834752179421,FALSE,-0.0695410468042122,0.244635094962362
2,prec,jul,-0.0232991950128538,FALSE,-0.178113023257186,0.182254379637935
3,prec,aug,0.0854023720293362,FALSE,-0.1561382910746,0.2783313790624
4,prec,sep,0.100330016163254,FALSE,-0.0693005180835155,0.267325780932895
5,prec,oct,-0.0506745886009001,FALSE,-0.232079807431676,0.129010199517627
6,prec,nov,-0.0113815779949745,FALSE,-0.18396687418624,0.17068166519509
7,prec,dec,0.0957889857653571,FALSE,-0.108078755619738,0.283361955625699
8,prec,JAN,0.0150191865433415,FALSE,-0.175740908944262,0.180792342036803
9,prec,FEB,-0.0283023674532481,FALSE,-0.238984296794586,0.147578152793107
10,prec,MAR,0.081602879949574,FALSE,-0.0743377075408535,0.253613579872115
11,prec,APR,0.0367130569515972,FALSE,-0.125923976885133,0.240202770174095
12,prec,MAY,0.121466720553655,FALSE,-0.0248714246514494,0.261692907325925
13,prec,JUN,-0.0527175438768809,FALSE,-0.254715048928322,0.131991538443035
14,prec,JUL,-0.120891901563102,FALSE,-0.301200117434823,0.056066006580533
15,prec,AUG,-0.00892788163784002,FALSE,-0.227022412579009,0.183693779309079
16,prec,SEP,0.0645675782960851,FALSE,-0.153433173678855,0.229176360363656
17,temp,jun,0.224215182361282,TRUE,0.0300660897774251,0.395089303253152
18,temp,jul,0.0861497444614453,FALSE,-0.105075095469372,0.255125908878643
19,temp,aug,0.00335090525157271,FALSE,-0.174955480892617,0.179944995676075
20,temp,sep,0.181126841890379,TRUE,0.00545222738703939,0.35593526721795
21,temp,oct,0.0143643077193072,FALSE,-0.177325538079301,0.185708882930358
22,temp,nov,0.104457300383521,FALSE,-0.087983304288001,0.310801269627973
23,temp,dec,0.00961841249642555,FALSE,-0.179249275589986,0.205144292662472
24,temp,JAN,0.0520250529530496,FALSE,-0.118586796877875,0.229891198510433
25,temp,FEB,-0.051679784381987,FALSE,-0.23875537165311,0.11306728469701
26,temp,MAR,0.0523140223185413,FALSE,-0.120474412649301,0.21273030557323
27,temp,APR,0.0413040472966871,FALSE,-0.101316855433729,0.227596480772569
28,temp,MAY,-0.00795212970476673,FALSE,-0.219969211088351,0.16122279115453
29,temp,JUN,-0.0595823954559018,FALSE,-0.238151564724146,0.107975715274609
30,temp,JUL,0.426843335830789,TRUE,0.227768866332783,0.65729525829134
31,temp,AUG,0.102503584827421,FALSE,-0.0962742620952438,0.240704185692642
32,temp,SEP,-0.00173302054133095,FALSE,-0.178309900027655,0.178179491675117
