month,prec,temp,precs,temps
jun,0.0350851659298412,-0.0358594358799482,FALSE,FALSE
jul,-0.121196086959573,0.008032057398664,FALSE,FALSE
aug,0.0310255059665918,-0.00794668465625288,FALSE,FALSE
sep,0.10562816934243,0.0889899352969051,FALSE,FALSE
oct,0.113204008813512,0.0287926685860431,FALSE,FALSE
nov,0.263893174227131,-0.0165165004780055,TRUE,FALSE
dec,0.0333640485487367,-0.0422827729231045,FALSE,FALSE
JAN,0.00934424481470336,-0.155793820196756,FALSE,FALSE
FEB,0.0792169580990472,-0.0417987558123259,FALSE,FALSE
MAR,-0.113825383412155,0.0359915534496594,FALSE,FALSE
APR,0.093215516579053,0.000130437562065728,FALSE,FALSE
MAY,0.253470212579479,-0.0526517367359649,TRUE,FALSE
JUN,0.233614464495941,-0.0164033381278532,TRUE,FALSE
JUL,-0.0186874918519062,-0.0433731675353263,FALSE,FALSE
AUG,0.0854174221104241,0.0985764909734554,FALSE,FALSE
SEP,0.112942360713156,0.0597925059663588,FALSE,FALSE
