month,prec,temp,precs,temps
jun,0.0937766599833328,-0.141145233522805,FALSE,FALSE
jul,-0.12487056990452,0.0443770325856836,FALSE,FALSE
aug,-0.0151802167249038,0.10005508900893,FALSE,FALSE
sep,0.097706267627396,-0.0264110394782448,FALSE,FALSE
oct,0.161690576957672,-0.0126922218808463,FALSE,FALSE
nov,0.00744764851128842,-0.112975854101656,FALSE,FALSE
dec,0.259053733475667,0.0399237587009301,TRUE,FALSE
JAN,-0.0906253816152804,0.201105566645701,FALSE,TRUE
FEB,0.0349447751365866,0.0924305484068935,FALSE,FALSE
MAR,0.1784589463213,-0.0779365317160677,TRUE,FALSE
APR,0.0816579941971944,-0.075145194142495,FALSE,FALSE
MAY,0.0802879979612488,-0.0519548817089619,FALSE,FALSE
JUN,0.0879280674132122,-0.0134279648228218,FALSE,FALSE
JUL,0.0232641494696576,0.0248971147168772,FALSE,FALSE
AUG,0.00669729255879624,0.0120971814151343,FALSE,FALSE
SEP,0.00304879298031623,0.000130672155894847,FALSE,FALSE
