id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,-0.0606341925828782,FALSE,-0.231712073286606,0.134194024040294
2,prec,jul,0.0442241411396318,FALSE,-0.136459241183972,0.258189603631151
3,prec,aug,0.0140492096131519,FALSE,-0.129940197569429,0.156938498671802
4,prec,sep,-0.0394284027430733,FALSE,-0.215047103360886,0.136366971931931
5,prec,oct,0.117291405885382,FALSE,-0.0658558992292432,0.30387167891764
6,prec,nov,0.158438815661936,FALSE,-0.0399195444172103,0.365749989349303
7,prec,dec,0.0992151846595274,FALSE,-0.0767832693225339,0.270842935818131
8,prec,JAN,0.187124838795278,TRUE,0.0548958865169491,0.333617329330213
9,prec,FEB,-0.0299548226668402,FALSE,-0.203239628326201,0.133201471478259
10,prec,MAR,0.030975252204656,FALSE,-0.121035174825682,0.177580005554406
11,prec,APR,-0.0243836693365852,FALSE,-0.183857210613262,0.169302755849863
12,prec,MAY,0.0495553790820594,FALSE,-0.144319109843019,0.250623407751772
13,prec,JUN,0.116415746574862,FALSE,-0.076592228086986,0.338546947782658
14,prec,JUL,0.162305522617034,FALSE,-0.0165922628150179,0.342144415325062
15,prec,AUG,-0.117321518374539,FALSE,-0.347417224286151,0.122198476975474
16,prec,SEP,0.0151626632295584,FALSE,-0.144250479823247,0.178690989513386
17,temp,jun,0.0895495720396161,FALSE,-0.0889617033295984,0.251724380276192
18,temp,jul,-0.0694316442639878,FALSE,-0.285293255559297,0.121423366474685
19,temp,aug,-0.087262595439295,FALSE,-0.270662976385984,0.108650107111745
20,temp,sep,0.0385675379069445,FALSE,-0.13464327437432,0.232209854734472
21,temp,oct,-0.134403181118712,FALSE,-0.319899859551347,0.0472429337438851
22,temp,nov,-0.0172801983311111,FALSE,-0.217363024863746,0.20370944452339
23,temp,dec,-0.0119029833104791,FALSE,-0.179575862266565,0.171063840345353
24,temp,JAN,0.139376217867539,FALSE,-0.0592824363776928,0.332879411213754
25,temp,FEB,-0.105784662733042,FALSE,-0.315382179540723,0.0687401436928104
26,temp,MAR,0.0665082201577848,FALSE,-0.121318544972056,0.240713194773999
27,temp,APR,-0.102990462727104,FALSE,-0.266276408292524,0.0737704319161394
28,temp,MAY,-0.21432887671501,TRUE,-0.370137195903449,-0.0691732862810821
29,temp,JUN,0.0490678995499007,FALSE,-0.156726916353438,0.248538047698288
30,temp,JUL,-0.0887709484204783,FALSE,-0.280560990168596,0.0923430967999069
31,temp,AUG,-0.103493059227633,FALSE,-0.299815806428304,0.0800836283193839
32,temp,SEP,-0.0564974871622101,FALSE,-0.239301167691097,0.117201654779521
