month,prec,temp,precs,temps
jun,0.0429841279222939,0.00262127600507734,FALSE,FALSE
jul,0.0551776742899813,-0.347784716719049,FALSE,TRUE
aug,-0.0269800317052589,0.0106482972707931,FALSE,FALSE
sep,0.0557688164977018,-0.00271658483715693,FALSE,FALSE
oct,0.00809044482959535,0.134336858845193,FALSE,FALSE
nov,-0.0237913056342207,0.0167063669137237,FALSE,FALSE
dec,0.0273085705835434,0.0073243236154217,FALSE,FALSE
JAN,0.0112852119811378,-0.0531598116574921,FALSE,FALSE
FEB,-0.0722943321605765,-0.000985964673425192,FALSE,FALSE
MAR,0.0220331664508371,0.0686540792796342,FALSE,FALSE
APR,-0.0712432363629257,-0.189007717379889,FALSE,TRUE
MAY,-0.0517121679330813,-0.104327321186525,FALSE,FALSE
JUN,-0.0469155026362852,0.188831671055118,FALSE,TRUE
JUL,0.0555230562617857,0.167092784575617,FALSE,FALSE
AUG,0.137922557706084,0.00748440525714654,FALSE,FALSE
SEP,0.0348867540411245,-0.103181208770526,FALSE,FALSE
