month,prec,temp,precs,temps
jun,-0.0567887240499883,0.0779010359794678,FALSE,FALSE
jul,0.0255691887904377,0.0259815337115363,FALSE,FALSE
aug,-0.0871538478806257,0.0266585095570676,FALSE,FALSE
sep,0.0084846147432265,0.114553620918706,FALSE,FALSE
oct,0.00873872894052549,-0.0971566805570544,FALSE,FALSE
nov,-0.170336125369086,-0.198710603455435,TRUE,TRUE
dec,-0.0429796173898803,-0.101587305291255,FALSE,FALSE
JAN,-0.00729006280424128,-0.0481058476438491,FALSE,FALSE
FEB,-0.0169808519451656,0.120700278377778,FALSE,FALSE
MAR,0.215840419439043,-0.101931481875604,TRUE,FALSE
APR,0.14837267274488,0.00269080318975091,FALSE,FALSE
MAY,0.135281362818293,0.113633154341516,FALSE,FALSE
JUN,0.0517437617245943,0.0224756308354855,FALSE,FALSE
JUL,0.139255163482679,0.00364106389014706,FALSE,FALSE
AUG,0.107603142661284,0.0350916711487733,FALSE,FALSE
SEP,0.104138191861791,-0.0525621349996295,FALSE,FALSE
