month,prec,temp,precs,temps
jun,-0.0589604921931906,-0.0134841291765217,FALSE,FALSE
jul,-0.0653657775579734,-0.056646475975424,FALSE,FALSE
aug,0.00412025264789924,-0.110801761744762,FALSE,FALSE
sep,0.060245015972723,-0.0893536780432388,FALSE,FALSE
oct,0.0230104309621743,0.131839569748233,FALSE,FALSE
nov,0.0452419251135934,0.0429229596766252,FALSE,FALSE
dec,-0.0218370726509292,-0.0147613169569858,FALSE,FALSE
JAN,0.0310188331876594,0.0349256177734999,FALSE,FALSE
FEB,-0.0109062693011912,0.140201656359122,FALSE,FALSE
MAR,0.0216721008708918,-0.0649095563621545,FALSE,FALSE
APR,0.003198471843317,-0.0851008524052383,FALSE,FALSE
MAY,0.0226772654480995,-0.0706176997526838,FALSE,FALSE
JUN,-0.0931137420289419,0.341152541385327,FALSE,TRUE
JUL,0.0638339833684224,0.100130261251929,FALSE,FALSE
AUG,-0.00435253880686169,-0.0353965803488535,FALSE,FALSE
SEP,-0.0173224657490985,0.0647537154216377,FALSE,FALSE
