month,prec,temp,precs,temps
jun,-0.00276375697861189,0.0238948267665619,FALSE,FALSE
jul,0.292012087705996,-0.145529927525995,TRUE,FALSE
aug,-0.117316559974768,-0.0325266067533201,FALSE,FALSE
sep,0.145352163819737,-0.025332219564769,FALSE,FALSE
oct,-0.0224283719914275,-0.000689815644914868,FALSE,FALSE
nov,0.0832610319653837,-0.0465909890943572,FALSE,FALSE
dec,0.00512015047265678,-0.0164321408621136,FALSE,FALSE
JAN,-0.0472300494083947,0.111253942913166,FALSE,FALSE
FEB,-0.0713953532724004,0.0436967317935194,FALSE,FALSE
MAR,-0.0184739624153485,-0.0411892974462894,FALSE,FALSE
APR,0.0774755921382114,0.00815253180072449,FALSE,FALSE
MAY,0.00279619710476361,-0.08193830888817,FALSE,FALSE
JUN,0.05803171942114,0.0399049989251893,FALSE,FALSE
JUL,0.283131107408353,-0.238939005644695,TRUE,TRUE
AUG,-0.0364923443370816,0.0781188089180031,FALSE,FALSE
SEP,0.0594814274567753,0.0245453682941443,FALSE,FALSE
