month,prec,temp,precs,temps
jun,-0.0547361838260053,0.116762367042753,FALSE,FALSE
jul,-0.102188863373588,-0.042455030673987,FALSE,FALSE
aug,-0.0246163230256445,-0.31321277986974,FALSE,TRUE
sep,0.216895707374847,0.142571975423748,TRUE,FALSE
oct,-0.018287278422837,0.207893392142822,FALSE,TRUE
nov,-0.130511086027294,-0.0124175799362387,TRUE,FALSE
dec,-0.051977478636935,-0.115859405455759,FALSE,FALSE
JAN,0.0740709938114734,-0.0487672720807141,FALSE,FALSE
FEB,-0.0268325551886599,-0.00438080601697986,FALSE,FALSE
MAR,0.159563901284552,-0.150467946884276,FALSE,FALSE
APR,0.157581123109143,0.294511812859856,TRUE,TRUE
MAY,0.104872628203918,0.134581396595191,FALSE,FALSE
JUN,-0.0188545134681856,0.113933764418426,FALSE,FALSE
JUL,0.0141589205336423,-0.027428750340213,FALSE,FALSE
AUG,-0.0198741745933282,0.00345850504656012,FALSE,FALSE
SEP,0.114188231019739,0.0414954588082285,FALSE,FALSE
