month,prec,temp,precs,temps
jun,0.090158171310794,0.0332370550808494,FALSE,FALSE
jul,-0.0449543670564776,0.0351687661003838,FALSE,FALSE
aug,-0.0790029641343918,-0.0195449746112491,FALSE,FALSE
sep,0.0178836623126099,0.0324431911138967,FALSE,FALSE
oct,0.0386851502213035,0.0347180398723253,FALSE,FALSE
nov,-0.0441283939230442,0.0915232150804359,FALSE,FALSE
dec,0.140318597430819,-0.0760727028689757,FALSE,FALSE
JAN,0.0350262719716485,0.165789118105054,FALSE,FALSE
FEB,-0.148318771623817,0.0652937631992051,FALSE,FALSE
MAR,-0.00921281359709856,0.155939673127637,FALSE,FALSE
APR,-0.000135540256451733,0.156190469745038,FALSE,TRUE
MAY,-0.00696404910725615,-0.0521463371019025,FALSE,FALSE
JUN,-0.0288087315083917,0.0789413633500352,FALSE,FALSE
JUL,0.0282635217855326,0.112089138872189,FALSE,FALSE
AUG,0.0560893012030532,-0.0191603990994984,FALSE,FALSE
SEP,0.170546490596237,-0.00406186926248074,FALSE,FALSE
