month,prec,temp,precs,temps
jun,-0.101388785038414,-0.0521577395062755,FALSE,FALSE
jul,-0.0231204953732302,-0.0850046202203925,FALSE,FALSE
aug,-0.131122368890767,-0.188828672376975,FALSE,FALSE
sep,-0.124840091586554,0.0131801549922687,FALSE,FALSE
oct,-0.0570597031897399,0.060860798858198,FALSE,FALSE
nov,-0.0284515027267142,0.117908974255936,FALSE,FALSE
dec,-0.071899631042654,0.0468805271312079,FALSE,FALSE
JAN,0.0929018145202404,0.143090340132771,FALSE,FALSE
FEB,-0.00465913627284372,0.00720739867611775,FALSE,FALSE
MAR,0.146252747422093,0.00941536961404476,FALSE,FALSE
APR,0.0902077067922947,0.0305120680480869,FALSE,FALSE
MAY,0.0429339428354279,0.101070555392006,FALSE,FALSE
JUN,-0.130886190926222,-0.0632873802000894,FALSE,FALSE
JUL,-0.0114830168658096,0.0598451175373556,FALSE,FALSE
AUG,-0.0740128861702306,0.0499508434112961,FALSE,FALSE
SEP,0.0367095776833798,0.0970186308189051,FALSE,FALSE
