month,prec,temp,precs,temps
jun,0.168476107229076,-0.0944830347951649,FALSE,FALSE
jul,0.0686783608623331,-0.183176933548383,FALSE,TRUE
aug,0.113068434876451,-0.0137000150373977,FALSE,FALSE
sep,0.0646277453587734,-0.0269419128930523,FALSE,FALSE
oct,0.0202275968056228,-0.025148178124427,FALSE,FALSE
nov,-0.0596909858849604,-0.0654682372723463,FALSE,FALSE
dec,-0.133802091545649,0.0484891235593088,FALSE,FALSE
JAN,0.068924621380354,-0.117839548138114,FALSE,FALSE
FEB,0.0218812830080654,-0.0296950912093289,FALSE,FALSE
MAR,0.104575934243823,-0.026536047596497,FALSE,FALSE
APR,0.09446272053849,-0.161744022320755,FALSE,FALSE
MAY,0.0757311638602143,-0.0347605638382987,FALSE,FALSE
JUN,0.0271187639183478,-0.147737644378132,FALSE,FALSE
JUL,0.088726533625312,-0.142467413116397,FALSE,FALSE
AUG,0.00620957009656437,0.0303164626857912,FALSE,FALSE
SEP,-0.0598669787182052,0.0322114920439611,FALSE,FALSE
