month,prec,temp,precs,temps
jun,-0.119348108267721,-0.010611758947912,FALSE,FALSE
jul,0.198719924888523,-0.0689514963053024,TRUE,FALSE
aug,0.0501358150140552,0.00704757554931278,FALSE,FALSE
sep,0.016867548625078,-0.0192215382988926,FALSE,FALSE
oct,-0.00722207073084479,0.000593613343427488,FALSE,FALSE
nov,0.166223270683603,0.066669442362273,FALSE,FALSE
dec,0.0778641190565508,0.0791349831139042,FALSE,FALSE
JAN,-0.00351349575025901,-0.228526712013106,FALSE,TRUE
FEB,0.0116670293223735,0.151978042596302,FALSE,FALSE
MAR,0.0169242421815238,0.00158445454320691,FALSE,FALSE
APR,0.0704538608693101,-0.253874637410472,FALSE,TRUE
MAY,-0.177969697779728,-0.101732397020912,TRUE,FALSE
JUN,-0.0836158797993362,0.11029619839279,FALSE,FALSE
JUL,0.0850085942553705,-0.023608270635921,FALSE,FALSE
AUG,0.0883145629525185,-0.00801696088570507,FALSE,FALSE
SEP,-0.00867150034344619,-0.0410519519520648,FALSE,FALSE
