month,prec,temp,precs,temps
jun,0.0866372922691738,-0.0531066226711389,FALSE,FALSE
jul,0.0340514960786081,-0.118765536583791,FALSE,FALSE
aug,0.214001136535862,-0.01847424842272,TRUE,FALSE
sep,0.181366813471507,-0.0561851538580197,TRUE,FALSE
oct,0.0982705120378251,-0.122834400950489,FALSE,FALSE
nov,0.0963286250840746,-0.0365899662566767,FALSE,FALSE
dec,0.153515048054199,-0.0588840740817745,TRUE,FALSE
JAN,-0.116771648132457,-0.0366014013132855,FALSE,FALSE
FEB,0.0940048632783015,0.0432820864977366,FALSE,FALSE
MAR,-0.029098993785192,0.0872614675705595,FALSE,FALSE
APR,0.017073421366386,-0.00829720203942034,FALSE,FALSE
MAY,0.235252208032538,0.0145298967878231,TRUE,FALSE
JUN,0.356730716952527,-0.109748834729625,TRUE,FALSE
JUL,0.0318801161718759,3.40454423776535e-05,FALSE,FALSE
AUG,0.0222986162508727,-0.0555731472035871,FALSE,FALSE
SEP,0.0174535430930006,0.0714066475005085,FALSE,FALSE
