month,prec,temp,precs,temps
jun,0.0732693828897052,-0.0746433626079171,FALSE,FALSE
jul,0.253593743176732,-0.094651751233469,TRUE,FALSE
aug,0.113772470761125,-0.0448148521346682,FALSE,FALSE
sep,0.0474021436944182,-0.0295656282942742,FALSE,FALSE
oct,0.0750476911376673,-0.217332908675861,FALSE,TRUE
nov,0.0758394322461323,-0.11295331430013,FALSE,FALSE
dec,0.186136659851704,0.0439239522097071,FALSE,FALSE
JAN,0.15712080249407,0.00349889533892134,FALSE,FALSE
FEB,0.058525157224602,0.0634844195961994,FALSE,FALSE
MAR,0.0249104829772812,0.0896208865315051,FALSE,FALSE
APR,0.102091214178222,-0.137047995587116,FALSE,FALSE
MAY,0.019170109913582,-0.0680849176650875,FALSE,FALSE
JUN,-0.0184804368008694,-0.119609632953145,FALSE,FALSE
JUL,0.0567929267682778,-0.0133573593242928,FALSE,FALSE
AUG,-0.0146279373061706,-0.0523380420798535,FALSE,FALSE
SEP,0.0408275640033038,0.00555973128434679,FALSE,FALSE
