id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,-0.068667740762668,FALSE,-0.226239513100077,0.10252327938098
2,prec,jul,-0.094010533322728,FALSE,-0.233557305955992,0.100248641955332
3,prec,aug,0.122689683243298,FALSE,-0.0407705877145478,0.262870826251679
4,prec,sep,0.0522592857412,FALSE,-0.0978350963837349,0.20970461148913
5,prec,oct,0.199432216151783,TRUE,0.0762835986547854,0.31156205015284
6,prec,nov,-0.0652037466184926,FALSE,-0.210262864941611,0.080045804304634
7,prec,dec,0.00440448039625912,FALSE,-0.161317304670308,0.163435119108853
8,prec,JAN,0.0332709193254716,FALSE,-0.149555564897006,0.199370546795306
9,prec,FEB,0.173283106739854,TRUE,0.0276056687705261,0.322167633877147
10,prec,MAR,-0.00444897919302831,FALSE,-0.143784855306506,0.142115688244887
11,prec,APR,0.0803377117379931,FALSE,-0.0888531016966399,0.238291398852209
12,prec,MAY,0.118236010132604,FALSE,-0.0593034799552589,0.271259784879616
13,prec,JUN,0.240365020063436,TRUE,0.0875495188762258,0.395130701129583
14,prec,JUL,0.0650725174762266,FALSE,-0.0882892974005029,0.235070313444192
15,prec,AUG,0.194181049642905,TRUE,0.023020356946302,0.337456711321229
16,prec,SEP,0.0711823031231633,FALSE,-0.0770218119437824,0.230405412911959
17,temp,jun,-0.00111149300756168,FALSE,-0.153846393949722,0.138839320695404
18,temp,jul,-0.152769415977025,FALSE,-0.295883963915132,0.00366069143898082
19,temp,aug,0.0184883676413735,FALSE,-0.144308027658276,0.183529059295132
20,temp,sep,0.0212372203092312,FALSE,-0.135248120965451,0.18292621451275
21,temp,oct,-0.211269505410103,TRUE,-0.312872959617708,-0.0920597197164099
22,temp,nov,0.054492596317406,FALSE,-0.0970578991383157,0.196301551715982
23,temp,dec,-0.063410435927382,FALSE,-0.221972218518058,0.0879292945882816
24,temp,JAN,0.133063275388981,FALSE,-0.0289461140109466,0.280798474168867
25,temp,FEB,-0.0443942405591604,FALSE,-0.205533779498352,0.106533763406386
26,temp,MAR,0.170828276708986,TRUE,0.0102550164810462,0.304051664896979
27,temp,APR,0.0111140668607172,FALSE,-0.137264694907384,0.146265197751261
28,temp,MAY,-0.0844373479246329,FALSE,-0.220235653827355,0.0481513532878372
29,temp,JUN,-0.0680278479475459,FALSE,-0.218086226860259,0.0712323959027128
30,temp,JUL,-0.1945805518911,TRUE,-0.352020281099985,-0.0391057591789433
31,temp,AUG,0.0715099344347479,FALSE,-0.0952483179875475,0.248044289256455
32,temp,SEP,0.0227106522695359,FALSE,-0.120496496541943,0.175791915343209
