id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.115941311958202,FALSE,-0.037322638301875,0.268624938560644
2,prec,jul,0.0071183374058973,FALSE,-0.166622153968475,0.181640275945726
3,prec,aug,0.0706544995393705,FALSE,-0.0940400008817088,0.216959027289039
4,prec,sep,0.0855261542224885,FALSE,-0.0915798334720021,0.255378484767105
5,prec,oct,0.0342113649814646,FALSE,-0.1205910964182,0.181791104225673
6,prec,nov,0.0104100809769539,FALSE,-0.151394458191854,0.172927620004498
7,prec,dec,0.00241168646046008,FALSE,-0.157568191130105,0.19479121501471
8,prec,JAN,-0.0122047104142135,FALSE,-0.20135067949334,0.190177897355643
9,prec,FEB,0.000904150315402585,FALSE,-0.161945379367717,0.167894688572474
10,prec,MAR,-0.0282001398877406,FALSE,-0.220431071254216,0.194697844890775
11,prec,APR,-0.0540219511896322,FALSE,-0.222085093330939,0.133813179789793
12,prec,MAY,0.113893207149068,FALSE,-0.0582770043402991,0.292564291991686
13,prec,JUN,0.0585278115287086,FALSE,-0.112088355474316,0.223066658338417
14,prec,JUL,-0.0290401285192708,FALSE,-0.217864043944783,0.159032439528269
15,prec,AUG,0.0614202972683517,FALSE,-0.0834427642962308,0.219868969789916
16,prec,SEP,0.0303695249045108,FALSE,-0.148698588225628,0.23840700706608
17,temp,jun,-0.212860937821925,TRUE,-0.407896106947625,-0.0271178909966921
18,temp,jul,-0.0587999596746913,FALSE,-0.2106887409384,0.0877418183800806
19,temp,aug,0.000793050207034949,FALSE,-0.143997202868297,0.168038752063075
20,temp,sep,-0.088306316128384,FALSE,-0.291481727736113,0.0972851694067543
21,temp,oct,-0.0374576234335149,FALSE,-0.200341380539496,0.140026191351808
22,temp,nov,0.0355183092245263,FALSE,-0.137081103721165,0.206414519880691
23,temp,dec,0.0541582650946364,FALSE,-0.121515631918392,0.221296650743478
24,temp,JAN,-0.0796456446106064,FALSE,-0.272262269104926,0.0979993100338992
25,temp,FEB,-0.029456897959407,FALSE,-0.201433899338341,0.176482302561905
26,temp,MAR,-0.0400662003297024,FALSE,-0.219206710327776,0.112064473352286
27,temp,APR,0.0976985258299631,FALSE,-0.0618624554990125,0.271768336336369
28,temp,MAY,0.00838692445425306,FALSE,-0.180505593651842,0.194901052656114
29,temp,JUN,-0.0993273886308067,FALSE,-0.276620357331899,0.0612611033920885
30,temp,JUL,0.0179597853600588,FALSE,-0.157887606041027,0.184877551162308
31,temp,AUG,0.0373822419319308,FALSE,-0.130464270056352,0.206023739469504
32,temp,SEP,0.0317759414083105,FALSE,-0.124377741250779,0.189957123078417
