month,prec,temp,precs,temps
jun,-0.109006500937922,0.0754862462699218,FALSE,FALSE
jul,0.0363205151904154,-0.0761644871410872,FALSE,FALSE
aug,-0.0475126015166486,-0.140885136437906,FALSE,FALSE
sep,0.0959414683609006,-0.0812807676412197,FALSE,FALSE
oct,0.108964441841734,-0.0427407548257594,FALSE,FALSE
nov,-0.136724458514222,0.0118813462209811,FALSE,FALSE
dec,-0.111469334177877,0.146820286428918,FALSE,FALSE
JAN,0.0190768045088011,-0.0870757132046435,FALSE,FALSE
FEB,0.16647110512157,-0.010473113413926,FALSE,FALSE
MAR,-0.0767088640935646,-0.0822370961036946,FALSE,FALSE
APR,-0.107309183942044,-0.0407053140407736,FALSE,FALSE
MAY,0.027800337227852,-0.00667789399967506,FALSE,FALSE
JUN,0.208513836277022,-0.0955576707379295,TRUE,FALSE
JUL,-0.0079033376016111,0.0375750530614467,FALSE,FALSE
AUG,0.123182627782086,-0.117543654175188,FALSE,FALSE
SEP,-0.0904832789815476,-0.159618926914092,FALSE,FALSE
