month,prec,temp,precs,temps
jun,0.0534442193619639,0.0270476697872108,FALSE,FALSE
jul,-0.00574853855767808,0.0773409695243006,FALSE,FALSE
aug,0.018218011529083,0.04089098477079,FALSE,FALSE
sep,0.0600080872780836,-0.0666669458674855,FALSE,FALSE
oct,-0.00140266144339706,0.0844567319287399,FALSE,FALSE
nov,0.0708046182584371,0.0126410399953661,FALSE,FALSE
dec,0.0198430887395529,0.0567955229152889,FALSE,FALSE
JAN,0.0959953863462461,0.0238338740725511,FALSE,FALSE
FEB,0.0593420188647821,0.104293997554383,FALSE,FALSE
MAR,0.0226995124539266,0.0483853870696529,FALSE,FALSE
APR,0.193433559454691,0.0772312924212601,TRUE,FALSE
MAY,0.0589123830800436,-0.0535191567353494,FALSE,FALSE
JUN,0.110487175056897,-0.127015647568478,FALSE,TRUE
JUL,-0.0984137698913005,-0.0475344986901296,FALSE,FALSE
AUG,-0.0605102503807281,-0.0685528847176548,FALSE,FALSE
SEP,-0.0748859368156876,-0.113429555966177,FALSE,FALSE
