id,varname,month,coef,significant,ci_lower,ci_upper
1,prec,jun,0.0655436261790459,FALSE,-0.0848543480137429,0.21803137849682
2,prec,jul,0.220292955435003,TRUE,0.0597958173292894,0.38216515517474
3,prec,aug,0.10400176402666,FALSE,-0.0331921956224581,0.247807123158778
4,prec,sep,0.213227147553738,TRUE,0.0564454728715394,0.355839656292679
5,prec,oct,0.0688556314282348,FALSE,-0.0759577760067545,0.205070863694446
6,prec,nov,-0.143635381342689,FALSE,-0.300621333077025,0.00462163654294566
7,prec,dec,0.00160652558916693,FALSE,-0.163879532385385,0.169830813700342
8,prec,JAN,-0.0321609490697087,FALSE,-0.209456616887262,0.178384309124969
9,prec,FEB,0.0802718377377572,FALSE,-0.0436920045160669,0.223283253252075
10,prec,MAR,0.0677187313041724,FALSE,-0.0926978677349461,0.239536416185743
11,prec,APR,0.0144196976807936,FALSE,-0.167834861253417,0.15656143351949
12,prec,MAY,-0.032026654366098,FALSE,-0.201560077130764,0.107202290342044
13,prec,JUN,0.103987371722603,FALSE,-0.0329051297614471,0.247033412735658
14,prec,JUL,0.100583717316019,FALSE,-0.068408056105084,0.266449880787973
15,prec,AUG,0.0232008642141691,FALSE,-0.145452447570093,0.162272658835127
16,prec,SEP,-0.0055910815926755,FALSE,-0.168102081527671,0.164888700182404
17,temp,jun,-0.0350509752377414,FALSE,-0.192863939062469,0.109161705829823
18,temp,jul,-0.077525670234074,FALSE,-0.243764978482788,0.109277793299043
19,temp,aug,-0.147931304252166,TRUE,-0.302384536721408,-0.00905027190287083
20,temp,sep,-0.0916966369091488,FALSE,-0.240276237484952,0.0703664847758609
21,temp,oct,-0.0295215341242703,FALSE,-0.184193198447135,0.094654753010209
22,temp,nov,0.0938102073399867,FALSE,-0.0636919788209185,0.245801346811213
23,temp,dec,-0.00344070256065469,FALSE,-0.159038945380415,0.172065816768604
24,temp,JAN,-0.0168248830262995,FALSE,-0.163885673636075,0.14210323061224
25,temp,FEB,0.0338112657108969,FALSE,-0.12269231453704,0.176263486244427
26,temp,MAR,-0.026995514420754,FALSE,-0.171301654401696,0.133708098710522
27,temp,APR,-0.00692308708090074,FALSE,-0.166346760893247,0.177851062122751
28,temp,MAY,-0.00142401993491672,FALSE,-0.135851369635275,0.145330319188068
29,temp,JUN,-0.0578320239149046,FALSE,-0.179779141033521,0.0817305772202713
30,temp,JUL,0.044649640718136,FALSE,-0.118458679538116,0.217166582336337
31,temp,AUG,0.0741053549248767,FALSE,-0.0767973736252478,0.210163492668817
32,temp,SEP,-0.0523960142996248,FALSE,-0.216300239606104,0.0920613629755546
