month,prec,temp,precs,temps
jun,0.153773362398253,0.0257910241579404,FALSE,FALSE
jul,0.0271753561297481,-0.0561084190241987,FALSE,FALSE
aug,0.00927728002793465,-0.0925583548922401,FALSE,FALSE
sep,-0.0549248000494591,-0.0212078228925159,FALSE,FALSE
oct,0.117298875709774,-0.125736029581936,FALSE,FALSE
nov,0.156950820806779,-0.0934802201677577,FALSE,FALSE
dec,0.0793277313917399,0.0519258925862551,FALSE,FALSE
JAN,0.0830524455506176,0.191392904923479,FALSE,TRUE
FEB,0.0054334231025111,0.146850367914446,FALSE,FALSE
MAR,0.117864887631878,0.0349529516123605,FALSE,FALSE
APR,0.138665260216424,-0.00194959210185403,FALSE,FALSE
MAY,0.0844429725104179,-0.166949486392527,FALSE,FALSE
JUN,0.0309211876171779,-0.165404081790287,FALSE,FALSE
JUL,0.0033045116957552,-0.0396343456411406,FALSE,FALSE
AUG,0.145311384259203,-0.0435249769675189,TRUE,FALSE
SEP,0.101422518075881,0.118257196297352,FALSE,FALSE
