month,prec,temp,precs,temps
jun,-0.0116937854063715,0.0414817028954369,FALSE,FALSE
jul,-0.0938618183452576,0.0481366891837133,FALSE,FALSE
aug,-0.0839490672240652,-0.0300601024201276,FALSE,FALSE
sep,-0.105227446281382,0.0497464574895644,FALSE,FALSE
oct,-0.012423588183101,0.0353285955271241,FALSE,FALSE
nov,0.178918244545726,0.0884379904474966,TRUE,FALSE
dec,0.157247933806692,0.0630764862564141,FALSE,FALSE
JAN,-0.0761575809287161,0.0265904216951606,FALSE,FALSE
FEB,-0.076326169051687,0.00762156052393222,FALSE,FALSE
MAR,-0.122442396024358,0.0166745781312368,FALSE,FALSE
APR,-0.0779368785572216,-0.0229250685231481,FALSE,FALSE
MAY,0.0477857215514628,0.0444397980939142,FALSE,FALSE
JUN,0.117635921672929,0.0639511547350319,FALSE,FALSE
JUL,0.0658832288316005,0.00702965423263184,FALSE,FALSE
AUG,0.210921209713328,-0.0506471856568889,TRUE,FALSE
SEP,0.142478358831562,-0.00232385146414203,FALSE,FALSE
