year,rwi
1685,1.197
1686,1.325
1687,1.566
1688,1.364
1689,1.378
1690,1.499
1691,1.245
1692,1.349
1693,1.155
1694,0.745
1695,0.771
1696,0.96
1697,0.991
1698,0.637
1699,0.891
1700,0.878
1701,1.047
1702,1.031
1703,1.268
1704,1.184
1705,0.974
1706,1.212
1707,1.146
1708,1.064
1709,0.803
1710,0.922
1711,0.852
1712,0.646
1713,0.797
1714,1.036
1715,1.028
1716,1.05
1717,1.326
1718,1.021
1719,0.924
1720,1.018
1721,0.257
1722,0.913
1723,0.77
1724,1
1725,1.033
1726,1.057
1727,0.902
1728,0.814
1729,0.947
1730,1.113
1731,0.972
1732,1.032
1733,0.865
1734,0.965
1735,0.9
1736,0.631
1737,0.867
1738,0.856
1739,1.133
1740,1.04
1741,1.298
1742,1.289
1743,1.478
1744,1.365
1745,1.07
1746,1.272
1747,1.129
1748,0.954
1749,1.133
1750,0.979
1751,1.281
1752,1.202
1753,1.009
1754,1.06
1755,1.148
1756,1.193
1757,1.239
1758,1.33
1759,0.872
1760,1.006
1761,1.163
1762,1.271
1763,0.993
1764,0.85
1765,1.22
1766,1.217
1767,1.026
1768,0.91
1769,0.828
1770,0.818
1771,0.881
1772,0.57
1773,0.963
1774,1.332
1775,1.561
1776,1.772
1777,1.346
1778,1.145
1779,0.778
1780,1.011
1781,0.956
1782,0.812
1783,1.103
1784,0.758
1785,1.094
1786,0.827
1787,0.695
1788,0.898
1789,0.678
1790,0.917
1791,1.085
1792,0.99
1793,0.953
1794,1.103
1795,1.094
1796,1.027
1797,0.876
1798,0.83
1799,0.638
1800,0.567
1801,0.706
1802,0.688
1803,1.044
1804,1.235
1805,1.153
1806,1.249
1807,1.309
1808,1.279
1809,1.308
1810,1.282
1811,1.213
1812,1.243
1813,0.903
1814,0.953
1815,1.1
1816,1.124
1817,0.975
1818,1.308
1819,1.179
1820,0.966
1821,1.03
1822,0.792
1823,1.15
1824,0.991
1825,0.973
1826,1.106
1827,0.895
1828,1.146
1829,0.948
1830,0.99
1831,1.083
1832,0.943
1833,1.128
1834,0.933
1835,1.116
1836,1.211
1837,1.278
1838,1.023
1839,0.891
1840,1.24
1841,0.799
1842,1.115
1843,0.868
1844,0.904
1845,1.216
1846,1.115
1847,1.167
1848,0.873
1849,1.127
1850,0.417
1851,0.705
1852,1.223
1853,1.385
1854,1.354
1855,1.208
1856,1.067
1857,1.023
1858,1.079
1859,1.17
1860,1.314
1861,1.133
1862,0.999
1863,1.175
1864,0.942
1865,0.912
1866,1.021
1867,0.991
1868,0.827
1869,0.965
1870,0.355
1871,0.693
1872,0.858
1873,0.782
1874,0.419
1875,0.828
1876,0.808
1877,0.973
1878,1.164
1879,1.428
1880,0.715
1881,0.912
1882,1.023
1883,0.913
1884,0.936
1885,0.872
1886,0.933
1887,0.928
1888,0.713
1889,0.655
1890,0.733
1891,0.7
1892,0.194
1893,0.865
1894,0.791
1895,0.832
1896,0.84
1897,0.648
1898,0.567
1899,0.696
1900,0.719
1901,0.703
1902,0.71
1903,0.643
1904,0.651
1905,0.612
1906,0.699
1907,0.839
1908,1.147
1909,1.226
1910,1.042
1911,1.091
1912,1.096
1913,1.078
1914,1.161
1915,1.142
1916,1.042
1917,1.182
1918,1.125
1919,1.133
1920,1.007
1921,0.29
1922,0.789
1923,1.097
1924,1.203
1925,1.331
1926,1.368
1927,1.209
1928,1.062
1929,0.84
1930,1.121
1931,0.978
1932,0.899
1933,1.109
1934,1.104
1935,1.03
1936,1.281
1937,1.082
1938,1.076
1939,1.067
1940,1.114
1941,0.593
1942,1.105
1943,1.171
1944,1.247
1945,1.216
1946,1.291
1947,1.071
1948,1.033
1949,1.144
1950,1.058
1951,1.114
1952,0.956
1953,0.934
1954,0.781
1955,1.054
1956,0.915
1957,1.163
1958,0.834
1959,0.725
1960,0.832
1961,0.925
1962,0.915
1963,1.042
1964,1.106
1965,1.304
1966,0.91
1967,0.923
1968,1.251
1969,1.112
1970,0.581
1971,0.868
1972,0.748
1973,0.856
1974,0.493
1975,0.824
1976,0.93
1977,0.839
1978,0.592
1979,0.891
1980,0.504
1981,0.941
1982,1.338
1983,1.354
1984,0.674
1985,0.426
1986,1.155
1987,1.182
1988,0.78
1989,2.012
