year,rwi
1858,0.984
1859,0.872
1860,0.616
1861,0.831
1862,0.853
1863,0.659
1864,0.633
1865,0.762
1866,0.594
1867,0.888
1868,0.398
1869,0.404
1870,0.422
1871,0.464
1872,0.414
1873,0.424
1874,0.289
1875,0.361
1876,0.424
1877,0.29
1878,0.352
1879,0.356
1880,0.411
1881,0.464
1882,0.592
1883,0.594
1884,0.8
1885,0.554
1886,0.784
1887,0.621
1888,0.845
1889,1.063
1890,0.906
1891,1.318
1892,1.153
1893,1.328
1894,0.861
1895,1.122
1896,0.989
1897,1.052
1898,0.849
1899,0.838
1900,0.944
1901,1.058
1902,0.82
1903,1.069
1904,0.815
1905,0.878
1906,0.671
1907,0.916
1908,1.206
1909,1.213
1910,1.284
1911,0.997
1912,1.15
1913,1.211
1914,0.614
1915,0.84
1916,1.131
1917,0.931
1918,1.244
1919,1.318
1920,1.192
1921,0.931
1922,1.091
1923,1.099
1924,0.982
1925,0.761
1926,0.624
1927,0.94
1928,1.003
1929,1.124
1930,0.661
1931,0.656
1932,0.857
1933,0.835
1934,0.649
1935,1.055
1936,0.887
1937,0.877
1938,1.251
1939,1.079
1940,1.164
1941,0.849
1942,1.172
1943,1.205
1944,0.843
1945,1.028
1946,1.058
1947,0.878
1948,1.234
1949,1.243
1950,1.115
1951,1.137
1952,0.975
1953,1.186
1954,1.024
1955,0.964
1956,1.291
1957,1.072
1958,1.259
1959,0.909
1960,0.704
1961,1.07
1962,1.15
1963,0.817
1964,0.747
1965,0.746
1966,0.587
1967,0.706
1968,0.718
1969,0.873
1970,0.889
1971,1.076
1972,0.957
1973,1.271
1974,1.293
1975,1.399
1976,1.126
1977,1.361
1978,1.042
1979,1.281
1980,1.303
1981,1.357
1982,1.147
1983,1.081
1984,0.927
1985,0.835
1986,0.911
1987,0.803
1988,0.814
1989,1.056
1990,1.067
1991,1.288
1992,1.122
1993,0.843
1994,0.815
1995,1.193
1996,1.18
1997,1.26
1998,1.329
1999,0.707
2000,1.024
2001,1.054
2002,0.908
2003,0.595
2004,0.862
2005,0.951
2006,0.861
2007,0.601
2008,0.307
2009,0.396
2010,0.339
2011,0.354
2012,0.244
