year,rwi
1769,1.003
1770,0.873
1771,0.83
1772,0.705
1773,0.809
1774,0.964
1775,1.216
1776,0.988
1777,0.966
1778,0.776
1779,0.776
1780,0.986
1781,0.933
1782,0.964
1783,0.949
1784,0.853
1785,1.131
1786,1.372
1787,1.234
1788,1.421
1789,0.917
1790,0.748
1791,0.793
1792,0.815
1793,0.9
1794,0.985
1795,1.11
1796,1.125
1797,1.195
1798,0.689
1799,1.342
1800,0.58
1801,0.592
1802,0.783
1803,0.631
1804,0.494
1805,0.821
1806,0.822
1807,0.988
1808,1.257
1809,1.168
1810,1.322
1811,1.095
1812,1.38
1813,1.202
1814,1.318
1815,1.167
1816,1.07
1817,0.957
1818,0.723
1819,0.98
1820,1.16
1821,1.325
1822,1.247
1823,1.033
1824,0.991
1825,0.877
1826,1.173
1827,1.111
1828,1.07
1829,0.817
1830,1.184
1831,1.237
1832,1.399
1833,0.984
1834,1.045
1835,0.686
1836,0.69
1837,0.502
1838,0.782
1839,0.76
1840,0.844
1841,0.94
1842,0.977
1843,1.008
1844,0.75
1845,0.824
1846,0.771
1847,1.011
1848,0.919
1849,0.987
1850,1.029
1851,0.91
1852,0.998
1853,0.814
1854,1.007
1855,0.863
1856,1.026
1857,0.992
1858,1.074
1859,0.987
1860,1.069
1861,1.033
1862,0.748
1863,0.849
1864,0.727
1865,0.838
1866,0.841
1867,0.909
1868,0.954
1869,0.711
1870,0.725
1871,0.726
1872,0.716
1873,0.933
1874,0.929
1875,0.919
1876,0.923
1877,0.936
1878,0.936
1879,0.659
1880,1.089
1881,0.827
1882,0.781
1883,1.188
1884,0.737
1885,1.051
1886,0.959
1887,0.918
1888,0.886
1889,0.917
1890,0.954
1891,0.797
1892,0.795
1893,0.903
1894,0.892
1895,1.13
1896,1.034
1897,1.128
1898,1.102
1899,0.844
1900,0.716
1901,0.981
1902,0.852
1903,0.864
1904,1.303
1905,0.692
1906,1.031
1907,0.907
1908,0.942
1909,0.907
1910,0.792
1911,1.363
1912,1.064
1913,1.203
1914,1.004
1915,0.88
1916,1.216
1917,1.168
1918,0.984
1919,1.129
1920,1.167
1921,0.914
1922,1.1
1923,1.082
1924,0.904
1925,1.13
1926,1.117
1927,1.072
1928,1.082
1929,0.817
1930,1.194
1931,0.88
1932,0.668
1933,1.143
1934,0.963
1935,1.23
1936,0.821
1937,0.882
1938,1.099
1939,1.098
1940,0.913
1941,1.009
1942,0.943
1943,1.128
1944,1.062
1945,1.089
1946,1.366
1947,0.996
1948,1.101
1949,0.946
1950,1.133
1951,1.282
1952,1.069
1953,0.736
1954,1.177
1955,1.216
1956,0.997
1957,1.179
1958,1.069
1959,1.392
1960,1.321
1961,1.323
1962,1.112
1963,1.017
1964,1.172
1965,0.9
1966,0.996
1967,1.377
1968,1.062
1969,1.177
1970,1.269
1971,0.861
1972,1.062
1973,1.119
