year,rwi
1794,5.65
1795,4.01
1796,2.15
1797,2.875
1798,2.71
1799,3.595
1800,3.349
1801,2.483
1802,3.019
1803,3.435
1804,2.06
1805,2.585
1806,2.175
1807,3.537
1808,3.331
1809,3.189
1810,3.068
1811,2.497
1812,2.553
1813,1.777
1814,2.035
1815,2.017
1816,1.663
1817,2.235
1818,2.024
1819,2.169
1820,1.912
1821,2.244
1822,2.004
1823,1.721
1824,2.227
1825,2.494
1826,2.605
1827,2.409
1828,2.092
1829,2.738
1830,1.903
1831,2.153
1832,1.743
1833,2.54
1834,1.721
1835,2.328
1836,2.322
1837,2.359
1838,2.106
1839,1.799
1840,0.893
1841,1.552
1842,1.303
1843,1.071
1844,1.185
1845,1.462
1846,1.817
1847,1.653
1848,1.774
1849,1.09
1850,1.282
1851,0.932
1852,0.727
1853,1.146
1854,1.062
1855,1.268
1856,1.117
1857,1.482
1858,1.28
1859,1.55
1860,1.407
1861,1.038
1862,1.035
1863,0.99
1864,1.078
1865,1.139
1866,1.142
1867,0.91
1868,0.798
1869,0.757
1870,0.685
1871,0.916
1872,0.954
1873,0.983
1874,0.811
1875,0.858
1876,1.361
1877,1.135
1878,0.711
1879,0.886
1880,0.941
1881,0.912
1882,0.929
1883,0.891
1884,0.972
1885,1.045
1886,0.748
1887,0.462
1888,0.776
1889,0.722
1890,0.516
1891,0.939
1892,0.71
1893,0.436
1894,0.447
1895,0.379
1896,0.553
1897,0.712
1898,0.581
1899,0.566
1900,0.728
1901,0.977
1902,0.702
1903,0.815
1904,0.742
1905,0.746
1906,0.792
1907,0.582
1908,0.542
1909,0.553
1910,0.712
1911,0.544
1912,0.581
1913,0.799
1914,0.851
1915,0.643
1916,0.419
1917,0.671
1918,0.62
1919,0.699
1920,0.779
1921,0.685
1922,0.745
1923,0.701
1924,0.593
1925,0.552
1926,0.461
1927,0.373
1928,0.369
1929,0.403
1930,0.464
1931,0.361
1932,0.39
1933,0.428
1934,0.528
1935,0.363
1936,0.689
1937,0.697
1938,0.481
1939,0.708
1940,0.795
1941,0.76
1942,0.555
1943,0.716
1944,0.708
1945,0.452
1946,0.619
1947,0.512
1948,0.464
1949,0.533
1950,0.559
1951,0.642
1952,0.547
1953,0.667
1954,0.513
1955,0.484
1956,0.457
1957,0.494
1958,0.537
1959,0.653
1960,0.638
1961,0.494
1962,0.548
1963,0.745
1964,0.573
1965,0.694
1966,0.64
1967,0.564
1968,0.575
1969,0.561
1970,0.706
1971,0.682
1972,0.76
1973,0.691
1974,0.69
1975,1.069
1976,0.72
1977,0.66
1978,0.714
1979,0.916
1980,0.727
1981,0.762
1982,0.72
1983,0.801
1984,0.644
1985,0.502
1986,0.596
1987,0.476
1988,0.469
1989,0.397
1990,0.447
1991,0.607
1992,0.617
1993,0.559
1994,0.563
1995,0.364
1996,0.469
1997,0.627
1998,0.833
1999,0.931
2000,0.791
2001,1.617
2002,1.394
