year,rwi
1686,2.64
1687,2.85
1688,1.55
1689,1.32
1690,2.44
1691,2.25
1692,1.83
1693,1.57
1694,2.47
1695,1.68
1696,1.16
1697,1.04
1698,1.21
1699,1.43
1700,1.76
1701,1.91
1702,0.835
1703,0.625
1704,0.745
1705,0.69
1706,1.04
1707,1.215
1708,0.841
1709,1.059
1710,0.971
1711,0.999
1712,1.25
1713,1.294
1714,1.326
1715,1.52
1716,1.063
1717,0.832
1718,0.623
1719,0.945
1720,0.883
1721,0.684
1722,0.681
1723,0.601
1724,0.745
1725,1.045
1726,0.692
1727,0.872
1728,0.861
1729,1.016
1730,0.961
1731,0.722
1732,0.834
1733,0.764
1734,0.825
1735,0.513
1736,0.443
1737,0.658
1738,0.879
1739,0.968
1740,0.957
1741,0.908
1742,0.841
1743,0.629
1744,0.714
1745,0.949
1746,0.692
1747,0.761
1748,0.57
1749,0.525
1750,0.598
1751,0.568
1752,0.465
1753,0.527
1754,0.631
1755,0.635
1756,0.594
1757,0.484
1758,0.694
1759,0.71
1760,0.821
1761,0.808
1762,0.756
1763,0.865
1764,0.876
1765,0.88
1766,1.067
1767,0.938
1768,1.065
1769,1.021
1770,0.773
1771,0.825
1772,0.624
1773,0.673
1774,0.649
1775,0.783
1776,0.679
1777,0.79
1778,0.667
1779,0.882
1780,0.738
1781,0.757
1782,0.672
1783,0.685
1784,0.631
1785,0.565
1786,0.67
1787,0.82
1788,0.76
1789,0.605
1790,0.817
1791,0.77
1792,0.791
1793,0.708
1794,0.751
1795,0.938
1796,0.827
1797,1.023
1798,0.887
1799,0.693
1800,0.582
1801,0.759
1802,0.701
1803,0.587
1804,0.678
1805,0.821
1806,0.836
1807,0.993
1808,0.645
1809,0.71
1810,0.661
1811,0.647
1812,0.565
1813,0.586
1814,0.862
1815,0.719
1816,0.629
1817,0.805
1818,0.662
1819,0.622
1820,0.498
1821,0.587
1822,0.727
1823,0.763
1824,0.92
1825,0.697
1826,0.703
1827,0.719
1828,0.742
1829,0.574
1830,0.647
1831,0.614
1832,0.593
1833,0.696
1834,0.73
1835,0.756
1836,0.697
1837,0.662
1838,0.624
1839,0.592
1840,0.765
1841,0.763
1842,0.875
1843,0.866
1844,0.943
1845,0.948
1846,0.923
1847,1.043
1848,1.129
1849,1.231
1850,1.33
1851,1.811
1852,1.261
1853,1.152
1854,1.414
1855,1.449
1856,1.238
1857,1.339
1858,1.417
1859,1.477
1860,1.728
1861,1.711
1862,2.347
1863,1.453
1864,1.473
1865,1.268
1866,1.416
1867,0.99
1868,1.099
1869,1.412
1870,1.092
1871,1.257
1872,1.664
1873,1.642
1874,1.257
1875,1.681
1876,1.931
1877,1.596
1878,1.659
1879,1.821
1880,2.078
1881,1.77
1882,2.089
1883,1.954
1884,1.675
1885,1.787
1886,1.636
1887,1.478
1888,1.754
1889,2.02
1890,1.824
1891,1.963
1892,2.543
1893,1.707
1894,1.213
1895,1.093
1896,2.206
1897,2.448
1898,1.898
1899,1.637
1900,1.543
1901,1.395
1902,2.31
1903,2.146
1904,2.005
1905,1.867
1906,1.635
1907,2.007
1908,1.961
1909,1.793
1910,1.184
1911,1.201
1912,1.711
1913,1.368
1914,1.073
1915,1.732
1916,1.678
1917,1.342
1918,1.207
1919,1.266
1920,1.21
1921,1.052
1922,1.215
1923,1.236
1924,1.628
1925,1.122
1926,1.326
1927,1.489
1928,1.415
1929,1.351
1930,1.141
1931,1.11
1932,1.188
1933,0.981
1934,0.795
1935,1.618
1936,0.923
1937,1.315
1938,1.437
1939,1.338
1940,1.127
1941,1.223
1942,1.418
1943,1.283
1944,1.324
1945,1.549
1946,1.285
1947,1.254
1948,1
1949,1.156
1950,1.326
1951,1.407
1952,1.518
1953,1.64
1954,1.311
1955,1.314
1956,1.149
1957,1.51
1958,1.669
1959,1.326
1960,1.686
1961,1.503
1962,1.381
1963,1.065
1964,1.084
1965,1.181
1966,1.076
1967,1.112
1968,1.129
1969,1.164
1970,1.064
1971,1.054
1972,1.048
1973,1.285
1974,1.206
1975,1.255
1976,1.102
1977,0.844
1978,1.279
1979,0.967
1980,1.289
