year,rwi
1556,0.792
1557,1.169
1558,1.265
1559,1.34
1560,0.782
1561,1.742
1562,0.862
1563,0.729
1564,0.566
1565,0.971
1566,1.11
1567,0.994
1568,0.292
1569,0.241
1570,0.305
1571,0.284
1572,0.639
1573,0.464
1574,0.413
1575,0.437
1576,0.801
1577,0.819
1578,0.727
1579,0.733
1580,0.396
1581,0.754
1582,0.49
1583,0.876
1584,0.913
1585,0.683
1586,1.024
1587,0.856
1588,0.9
1589,0.773
1590,0.93
1591,0.753
1592,1.21
1593,0.738
1594,0.916
1595,0.57
1596,0.58
1597,0.548
1598,0.642
1599,0.785
1600,0.836
1601,0.535
1602,1.039
1603,1.013
1604,1.516
1605,0.966
1606,0.966
1607,1.06
1608,0.57
1609,1.006
1610,1.02
1611,1.047
1612,1.251
1613,0.925
1614,1.424
1615,0.849
1616,0.814
1617,0.913
1618,0.843
1619,0.88
1620,1.296
1621,1.037
1622,0.823
1623,0.689
1624,0.756
1625,0.979
1626,1.052
1627,0.808
1628,0.788
1629,0.946
1630,1.169
1631,1.474
1632,1.438
1633,1.209
1634,1.355
1635,1.452
1636,0.915
1637,1.016
1638,1.27
1639,1.208
1640,1.076
1641,1.244
1642,1.568
1643,1.496
1644,1.263
1645,0.977
1646,1.571
1647,1.123
1648,1.119
1649,1.097
1650,1.06
1651,0.923
1652,1.19
1653,0.938
1654,0.86
1655,0.978
1656,1.011
1657,1.154
1658,1.159
1659,1.403
1660,1.218
1661,1.42
1662,1.381
1663,1.412
1664,1.24
1665,1.456
1666,1.271
1667,1.385
1668,1.275
1669,1.55
1670,1.384
1671,1.348
1672,1.307
1673,1.466
1674,1.105
1675,0.892
1676,0.834
1677,1.031
1678,1.169
1679,0.876
1680,0.782
1681,1.121
1682,1.034
1683,0.974
1684,1.146
1685,0.863
1686,0.645
1687,0.693
1688,0.766
1689,1.064
1690,1.065
1691,0.929
1692,1.269
1693,1.08
1694,0.998
1695,1.039
1696,1.04
1697,0.968
1698,1.002
1699,0.974
1700,0.956
1701,0.924
1702,0.953
1703,0.942
1704,0.951
1705,1.028
1706,0.792
1707,0.916
1708,0.902
1709,0.958
1710,0.718
1711,0.819
1712,0.917
1713,0.862
1714,0.743
1715,0.806
1716,0.85
1717,1.094
1718,0.872
1719,0.992
1720,0.95
1721,0.91
1722,0.821
1723,0.965
1724,1.092
1725,0.617
1726,0.687
1727,0.966
1728,1.176
1729,1.113
1730,0.978
1731,1.001
1732,1.108
1733,1.031
1734,0.841
1735,1.026
1736,1.049
1737,0.918
1738,0.856
1739,1.027
1740,0.956
1741,0.915
1742,1.178
1743,1.118
1744,1.112
1745,0.853
1746,0.773
1747,0.814
1748,0.895
1749,0.961
1750,0.954
1751,1.088
1752,0.928
1753,1.202
1754,1.134
1755,1.235
1756,1.208
1757,1.068
1758,1.078
1759,1.011
1760,1.061
1761,0.974
1762,1.173
1763,1.145
1764,1.08
1765,1.194
1766,0.978
1767,1.107
1768,1.005
1769,1.019
1770,1.183
1771,1.036
1772,0.951
1773,0.878
1774,1.004
1775,1.07
1776,0.872
1777,1.029
1778,0.9
1779,0.59
1780,0.907
1781,0.896
1782,0.951
1783,1.136
1784,1.113
1785,0.966
1786,1.039
1787,0.999
1788,1.302
1789,1.17
1790,0.806
1791,0.78
1792,0.954
1793,0.769
1794,0.71
1795,0.791
1796,0.904
1797,0.934
1798,0.905
1799,1.085
1800,1.178
1801,1.044
1802,1.379
1803,1.159
1804,1.367
1805,1.079
1806,1.12
1807,0.779
1808,0.357
1809,0.736
1810,1.078
1811,0.987
1812,0.993
1813,0.889
1814,1.111
1815,1.216
1816,1.279
1817,1.138
1818,1.266
1819,1.155
1820,0.865
1821,0.963
1822,1.064
1823,0.944
1824,0.839
1825,0.795
1826,0.959
1827,1.109
1828,0.807
1829,1.121
1830,0.84
1831,0.776
1832,0.752
1833,0.914
1834,0.913
1835,1.053
1836,0.972
1837,1.343
1838,1.357
1839,1.163
1840,0.836
1841,0.99
1842,0.983
1843,0.964
1844,1.193
1845,1.315
1846,1.262
1847,0.991
1848,0.829
1849,0.814
1850,0.841
1851,0.887
1852,0.624
1853,1.035
1854,1
1855,1.354
1856,1.005
1857,1.042
1858,0.974
1859,0.921
1860,0.836
1861,0.98
1862,1.078
1863,0.818
1864,0.766
1865,1.007
1866,1.051
1867,1.142
1868,0.781
1869,0.999
1870,0.848
1871,1.238
1872,1.076
1873,0.866
1874,0.731
1875,0.901
1876,0.973
1877,0.866
1878,0.733
1879,0.874
1880,0.896
1881,0.935
1882,0.781
