year,rwi
1670,0.92
1671,0.967
1672,0.767
1673,0.995
1674,1.037
1675,0.992
1676,0.724
1677,1.044
1678,1.19
1679,0.722
1680,0.972
1681,0.729
1682,0.82
1683,0.858
1684,0.896
1685,1.05
1686,1.27
1687,1.391
1688,1.145
1689,1.398
1690,1.182
1691,0.627
1692,0.892
1693,0.617
1694,0.798
1695,0.766
1696,0.696
1697,0.783
1698,0.813
1699,0.671
1700,0.842
1701,1.187
1702,1.163
1703,0.888
1704,1.122
1705,0.813
1706,1.034
1707,0.967
1708,0.624
1709,0.815
1710,0.771
1711,0.729
1712,0.799
1713,0.903
1714,1.197
1715,0.953
1716,0.902
1717,0.862
1718,0.841
1719,1
1720,0.852
1721,0.863
1722,1.068
1723,0.839
1724,1.303
1725,1.021
1726,1.007
1727,0.782
1728,0.593
1729,0.739
1730,1.066
1731,0.987
1732,1.027
1733,1.182
1734,1.155
1735,0.85
1736,0.502
1737,0.765
1738,0.748
1739,1.326
1740,1.559
1741,1.162
1742,1.04
1743,1.121
1744,1.181
1745,1.617
1746,1.465
1747,1.457
1748,0.858
1749,1.026
1750,1.157
1751,1.06
1752,1.182
1753,1.069
1754,0.794
1755,0.91
1756,0.785
1757,0.799
1758,1.1
1759,1.361
1760,1.263
1761,1.705
1762,0.955
1763,1.497
1764,1.54
1765,1.335
1766,1.035
1767,0.764
1768,0.91
1769,1.216
1770,1.042
1771,1.098
1772,0.665
1773,0.757
1774,0.96
1775,0.839
1776,0.944
1777,0.979
1778,0.791
1779,0.722
1780,0.851
1781,0.952
1782,0.957
1783,1.055
1784,0.882
1785,0.927
1786,1.192
1787,1.172
1788,1.204
1789,0.985
1790,1.154
1791,0.988
1792,0.999
1793,0.962
1794,0.776
1795,1.01
1796,1.386
1797,1.14
1798,1.141
1799,0.949
1800,0.811
1801,0.753
1802,1.042
1803,0.821
1804,1.043
1805,1.176
1806,0.962
1807,1.101
1808,1.03
1809,0.926
1810,0.834
1811,1.098
1812,0.777
1813,0.944
1814,0.927
1815,0.883
1816,0.786
1817,0.874
1818,1.073
1819,1.117
1820,1.052
1821,1.257
1822,1.129
1823,1.306
1824,1.122
1825,1.202
1826,1.431
1827,1.284
1828,1.054
1829,1.084
1830,1.202
1831,0.968
1832,0.962
1833,1.029
1834,0.753
1835,0.575
1836,0.893
1837,0.803
1838,0.604
1839,0.515
1840,1.043
1841,0.65
1842,0.763
1843,0.907
1844,1.054
1845,0.906
1846,1.052
1847,0.918
1848,1.02
1849,0.977
1850,0.852
1851,0.61
1852,0.874
1853,1.017
1854,1.057
1855,0.592
1856,0.833
1857,1.091
1858,1.149
1859,0.621
1860,0.804
1861,0.875
1862,0.779
1863,0.896
1864,0.896
1865,0.932
1866,1.101
1867,1.164
1868,0.71
1869,1.381
1870,1.155
1871,1.136
1872,0.949
1873,1.201
1874,0.739
1875,0.807
1876,1.143
1877,0.989
1878,1.209
1879,0.827
1880,0.886
1881,1.025
1882,1.495
1883,1.377
1884,1.14
1885,0.884
1886,0.917
1887,1.104
1888,1.065
1889,1.062
1890,1.075
1891,0.922
1892,1.201
1893,1.131
1894,0.824
1895,0.947
1896,1.005
1897,0.797
1898,0.95
1899,0.993
1900,0.872
1901,0.351
1902,0.482
1903,1.15
1904,0.955
1905,0.919
1906,1.131
1907,1.301
1908,1.317
1909,1.44
1910,1.302
1911,0.453
1912,1.164
1913,1.01
1914,0.809
1915,1.624
1916,1.266
1917,1.224
1918,1.111
1919,1.324
1920,1.217
1921,1.114
1922,0.929
1923,1.107
1924,1.195
1925,0.835
1926,0.866
1927,1.283
1928,1.484
1929,1.689
1930,0.932
1931,0.877
1932,1.181
1933,0.979
1934,0.95
1935,1.256
1936,0.772
1937,0.654
1938,1.08
1939,1.19
1940,1.029
1941,0.851
1942,1.058
1943,1.209
1944,0.896
1945,1.19
1946,0.982
1947,0.964
1948,0.912
1949,1.409
1950,1.27
1951,1.137
1952,0.804
1953,0.743
1954,0.614
1955,1.173
1956,1.11
1957,0.938
1958,0.98
1959,1.152
1960,1.078
1961,0.654
1962,0.9
1963,0.828
1964,0.757
1965,1.155
1966,0.807
1967,0.868
1968,1.141
1969,0.852
1970,1.021
1971,1.095
1972,0.731
1973,1.259
1974,1.265
1975,1.232
1976,1.499
1977,1.055
1978,1.228
1979,0.97
1980,0.991
1981,0.369
1982,0.938
1983,1.079
1984,0.793
1985,1.008
1986,1.055
1987,0.944
1988,0.8
1989,1.317
1990,1.106
1991,0.962
1992,1.126
